省,村名,站点,编号,签约时间,开业时间,银行,卡数,存款数,卡均
河北省,承德市兴隆县蘑菇峪乡宋杖子,兴隆县蘑菇峪乡宋杖子村,13080008,2014/6/20 0:10,2014/10/17 0:00,中国银行,416,8369152,20118.15385
河北省,衡水市桃城区郑家河沿镇北沼村,桃城区郑家河沿镇北沼村,13110186,2014/6/20 18:46,,中国银行,102,1015388,9954.784314
河北省,张家口市蔚县代王城镇蔚县代王城镇,代王城镇便民服务中心,13070041,2014/6/21 17:26,,中国银行,131,2827409,21583.27481
河北省,张家口市万全县郭磊庄镇万全县丰胜庄村,万全县郭磊庄镇丰胜庄村,13070043,2014/6/21 18:05,,中国银行,594,4450418,7492.286195
河北省,衡水市安平县东黄城乡西候疃村,东黄城乡西侯疃村,13110187,2014/6/23 10:02,2014/6/23 0:00,中国银行,161,2131053,13236.35404
河北省,承德市兴隆县六道河镇二道河,兴隆县六道河镇二道河村安营寨,13080011,2014/6/23 12:33,2014/7/4 0:00,中国银行,308,4312613,14001.99026
河北省,承德市双滦区双塔山镇烧锅村,双滦区西地满族乡烧锅村,13080014,2014/6/23 12:53,,中国银行,325,2215077,6815.621538
河北省,承德市双滦区偏桥子镇前营子村,双滦区偏桥子镇前营子村,13080015,2014/6/23 12:55,2014/8/1 0:00,中国银行,214,618192,2888.747664
河北省,承德市兴隆县蘑菇峪乡宽甸村,兴隆县蘑菇峪乡宽店村,13080016,2014/6/23 23:35,2014/10/17 0:00,中国银行,302,1893227,6268.963576
河北省,沧州市南皮县寨子镇大庄子村,南皮县寨子镇大庄子村,13090184,2015/1/6 17:14,,中国银行,311,1956630,6291.414791
河北省,承德市滦平县张百湾镇偏道子村,滦平县张百湾镇偏道子村,13080017,2014/6/25 22:02,2014/8/4 0:00,中国银行,331,2873298,8680.65861
河北省,承德市隆化县汤头沟镇小汤头沟村,隆化县汤头沟镇小汤头沟村,13080019,2014/6/25 22:10,,中国银行,119,1244330,10456.55462
河北省,承德市平泉县卧龙镇沙坨子,平泉县卧龙镇沙坨子村,13080020,2014/6/25 22:16,,中国银行,1491,25962232,17412.63045
河北省,承德市承德县上板城镇老爷庙村,高新区上板城镇老爷庙村,13080021,2014/6/25 22:19,2014/7/27 0:00,中国银行,550,2259835,4108.790909
河北省,承德市承德县高寺台镇东营村,高新区冯营子镇东营村,13080023,2014/6/25 0:00,,中国银行,233,28787233,123550.3562
河北省,邯郸市邯郸县尚璧镇西孙庄,邯郸县尚璧镇西孙庄村,13040122,2014/6/26 13:42,,中国银行,358,5906248,16497.89944
河北省,张家口市怀来县狼山乡怀来县奚家堡村,怀来县狼山乡奚家堡村助农取款点王殿霞,13070044,2014/6/26 0:00,,中国银行,209,160562,768.239234
河北省,张家口市怀来县北辛堡镇怀来县方家冲村,怀来县北辛堡镇方家冲村助农取款点解建国,13070045,2014/6/26 0:00,,中国银行,254,4963144,19539.93701
河北省,邯郸市永年县东杨庄乡茹佐村,永年县东杨庄乡茹佐村,13040125,2014/6/29 13:11,,中国银行,426,3403415,7989.237089
河北省,衡水市安平县东黄城乡台城村,黄城乡台城村,13110189,2014/6/30 8:33,,中国银行,583,6605230,11329.72556
河北省,承德市双滦区偏桥子镇偏桥子村,双滦区偏桥子镇偏桥子村,13080024,2014/6/30 17:53,2014/8/21 0:00,中国银行,2403,5552889,2310.815231
贵州省,贵阳市清镇市红枫湖镇芦荻哨村,芦荻哨村,52010002,2014/7/1 11:55,2014/6/30 0:00,贵阳银行,821,696060,847.819732
河北省,衡水市景县龙华镇南文柯村,景县龙华镇南文柯村,13110190,2014/7/2 17:45,,中国银行,672,4347329,6469.239583
河北省,唐山市滦县古马镇南张庄子村,滦县古马镇南张庄子村,13020011,2014/7/4 11:14,2014/7/4 0:00,中国银行,284,6462551,22755.46127
河北省,衡水市深州市兵曹乡邵浦村,兵曹乡邵甫村,13110191,2014/7/7 18:10,,中国银行,390,2727908,6994.635897
河北省,衡水市冀州市南午村镇西古头村,南午村镇西古头村,13110192,2014/7/7 18:19,,中国银行,321,3483510,10852.05608
河北省,邯郸市成安县商城镇何横城村,成安县商城镇何横城村,13040126,2014/7/9 10:02,,中国银行,402,1416577,3523.823383
河北省,唐山市滦县王店子镇研山新村,滦县响堂新村,13020012,2014/7/10 10:59,2014/7/10 0:00,中国银行,4281,33635449,7856.914039
河北省,沧州市海兴县小山乡海兴县小山乡付庄子村,海兴县小山乡付庄子村,13090146,2014/7/10 15:35,,中国银行,185,912316,4931.437838
河北省,衡水市饶阳县王同岳乡杨池村,饶阳县同岳乡杨池村,13110194,2014/7/12 14:30,,中国银行,47,2589008,55085.2766
河北省,沧州市河间市尊祖庄乡杨营村,河间市尊祖庄乡杨营村,13090147,2014/7/13 13:16,,中国银行,861,4808983,5585.346109
河北省,秦皇岛市青龙满族自治县青龙镇青龙县逃军山村,青龙县逃军山村,13030001,2014/7/14 14:14,,中国银行,0,0,\N
河北省,衡水市安平县大何庄乡杨各庄村,大何庄乡杨各庄村,13110195,2014/7/14 22:22,2014/7/15 0:00,中国银行,110,315332,2866.654545
贵州省,贵阳市白云区艳山红镇茶饭村,茶饭村,52010003,2014/7/16 9:47,2014/8/18 0:00,贵阳银行,152,1143303.65,7521.734539
贵州省,安顺市平坝县羊昌布依族苗族乡云头村,云平坝县云头村,52040001,2014/7/16 0:00,,平坝鼎立村镇银行,0,0,\N
河北省,唐山市遵化市刘备寨乡科道屯,遵化市刘备寨乡科道屯村,13020014,2014/7/17 8:00,,中国银行,169,5177138,30633.95266
河北省,唐山市丰润区石各庄镇三女河,空港城高新区三女河村,13020015,2014/7/21 10:43,,中国银行,675,4133560,6123.792593
河北省,唐山市丰润区丰润镇高各庄,丰润区丰润镇高各庄,13020016,2014/7/21 22:58,,中国银行,5358,9437619,1761.407055
河北省,唐山市丰润区丰润镇压库山村,丰润区丰润镇压库山村,13020017,2014/7/21 23:01,2014/7/22 0:00,中国银行,1060,13983780,13192.24528
河北省,唐山市玉田县大安镇大庞各庄村,玉田县大安镇大庞各庄村,13020018,2014/7/22 20:06,,中国银行,711,7993251,11242.26582
河北省,唐山市玉田县玉田镇碱厂村,玉田县陈家铺乡碱场村,13020019,2014/7/22 20:07,,中国银行,619,11441550,18483.92569
河北省,衡水市饶阳县东里满乡张各庄村,饶阳县东里满乡张各庄村,13110196,2014/7/23 10:02,,中国银行,176,649234,3688.829545
河北省,唐山市迁安市迁安镇三李庄村,迁安市迁安镇三李庄村,13020021,2014/7/23 10:03,2014/7/23 0:00,中国银行,2221,2245676,1011.110311
贵州省,贵阳市清镇市麦格苗族布依族乡长冲村,长冲村,52010004,2014/7/24 9:09,2014/10/28 0:00,贵阳银行,182,474943.21,2609.578077
河北省,衡水市枣强县枣强镇枣强县枣强镇杜烟村,枣强县枣强镇杜烟村,13110197,2014/7/24 0:00,,中国银行,2573,2845604,1105.947921
河北省,承德市承德县上板城镇白河南村,高新区上板城镇白河南村,13080025,2014/7/24 22:00,2014/8/13 0:00,中国银行,640,9727903,15199.84844
河北省,张家口市万全县北沙城乡万全县岸庄屯村,北沙城乡岸庄屯村,13070047,2014/7/25 15:12,,中国银行,606,4764598,7862.372937
河北省,张家口市万全县安家堡乡万全县第七屯,万全县安家堡乡第七屯村,13070049,2014/7/25 15:46,,中国银行,365,1342732,3678.717808
河北省,唐山市迁西县新集镇一村,迁西县太平寨一村,13020022,2014/7/25 23:00,,中国银行,175,84077,480.44
河北省,唐山市丰润区任各庄镇后泥河村,丰润区任各庄镇后泥河村,13020024,2014/7/27 22:47,,中国银行,1797,8285251,4610.601558
河北省,唐山市丰润区白官屯镇田富庄,丰润区白官屯镇田富庄村,13020027,2014/7/27 22:58,,中国银行,243,1493490,6146.049383
河北省,唐山市丰润区丰润镇芦各庄,丰润区丰润镇芦各庄,13020028,2014/7/27 23:00,,中国银行,4195,10994867,2620.94565
河北省,唐山市丰润区白官屯镇史庄子,丰润区白官屯镇史庄子村,13020029,2014/7/27 23:04,,中国银行,406,6254020,15403.99015
河北省,张家口市宣化区庞家堡镇宣化县梅家营村,宣化县大仓盖镇梅家营村,13070050,2014/7/28 0:00,,中国银行,212,1149477,5422.061321
河北省,唐山市丰润区老庄子镇瓦房庄,高新技术开发区老庄子镇瓦房庄村,13020030,2014/7/28 0:00,,中国银行,0,0,\N
河北省,唐山市遵化市候家寨乡前后杖子村,遵化市侯家寨乡前后杖子村,13020031,2014/7/28 19:28,,中国银行,401,2544695,6345.872818
河北省,衡水市深州市深州镇利仁村,深州镇利仁村,13110198,2014/7/28 21:43,,中国银行,629,3178548,5053.335453
河北省,衡水市桃城区大麻森乡河沿村,河沿镇河沿村,13110199,2014/7/28 0:00,,中国银行,578,3328734,5759.055363
河北省,衡水市武邑县肖桥头镇大白塔村,桥头镇大白塔村,13110200,2014/7/28 21:58,,中国银行,303,4853301,16017.49505
河北省,衡水市武邑县清凉店镇李周村,武邑县清凉店镇李周村,13110203,2014/7/28 22:10,,中国银行,126,1014082.1,8048.270635
河北省,承德市双滦区双塔山镇周台子村,双滦区张百湾镇周台子村,13080028,2014/7/28 23:26,2014/8/13 0:00,中国银行,1651,4726672,2862.914597
河北省,沧州市青县金牛镇大勃鸽留村,青县金牛镇大勃鸽留村,13090148,2014/7/29 13:36,,中国银行,3711,6152855,1658.004581
贵州省,贵阳市白云区牛场布依族乡石头村,石头村,52010005,2014/7/29 15:55,2014/9/11 0:00,贵阳银行,246,441652.89,1795.336951
河北省,承德市丰宁满族自治县凤山镇朱首营村,丰宁满族自治县凤山镇朱首营村,13080029,2014/7/29 23:14,,中国银行,480,9381575,19544.94792
河北省,承德市隆化县八达营蒙古族乡下牛录村,隆化县八达营乡下牛录村,13080031,2014/7/29 23:40,2014/9/5 0:00,中国银行,294,1353587,4604.037415
河北省,承德市隆化县蓝旗镇黑山嘴村,隆化县蓝旗镇黑山嘴村,13080032,2014/7/29 0:00,,中国银行,250,1528894,6115.576
河北省,承德市隆化县蓝旗镇北窝铺村,隆化县蓝旗镇北窝铺村,13080033,2014/7/29 23:45,,中国银行,239,2012445,8420.271967
河北省,衡水市武强县街关镇东南街村,衡水武强县街关镇东南街村,13110205,2014/7/30 18:27,2014/8/1 0:00,中国银行,1331,10705965,8043.549962
河北省,衡水市武强县武强镇马头村,衡水武强县武强镇马头村,13110206,2014/7/30 18:34,,中国银行,471,1245088,2643.498938
河北省,唐山市迁安市蔡园镇北屯,迁安市蔡园镇北屯村,13020032,2014/7/31 10:13,2014/7/31 0:00,中国银行,3936,1932741,491.041921
河北省,沧州市沧县大褚村回族乡沧县大褚村乡何陈庄村,沧县大褚村乡何陈庄村,13090149,2014/7/31 0:00,,中国银行,339,17172579,50656.57522
河北省,沧州市沧县杜生镇沧县杜生镇,沧县杜生镇杜乜村,13090150,2014/8/1 0:00,,中国银行,208,1672432,8040.538462
河北省,唐山市滦县雷庄镇雷庄,滦县雷庄镇雷庄村,13020033,2014/8/1 10:06,2014/8/1 0:00,中国银行,266,178011,669.214286
河北省,石家庄市赵县前大章乡史家庄,赵县前大章乡史家庄村,13010075,2014/8/1 13:56,2014/8/1 0:00,中国银行,933,11597967,12430.8328
河北省,唐山市迁安市杨各庄镇森罗寨,迁安市杨各庄镇森罗寨村,13020036,2014/8/2 13:24,2014/7/30 0:00,中国银行,876,149481,170.640411
河北省,承德市兴隆县兴隆镇小河南村,兴隆县兴隆镇小河南村,13080037,2014/8/2 13:30,,中国银行,329,3018967,9176.191489
河北省,唐山市迁安市蔡园镇李庄子,迁安市蔡园镇李庄子村,13020037,2014/8/2 13:31,2014/7/18 0:00,中国银行,1772,9063091,5114.611174
河北省,唐山市滦县古马镇塘坨,滦县古马镇塘坨村,13020038,2014/8/2 13:36,2014/8/7 0:00,中国银行,250,3362945,13451.78
河北省,邢台市隆尧县千户营乡苏家庄,隆尧县千户营乡苏家庄村,13050004,2014/8/4 15:57,,中国银行,1173,14343528,12228.07161
河北省,衡水市安平县西两洼乡后铺村,两洼乡后铺村,13110207,2014/8/4 17:03,,中国银行,228,2337463,10252.0307
河北省,衡水市安平县程油子乡张庄村,油子乡张庄村,13110208,2014/8/4 17:52,,中国银行,40,135413,3385.325
河北省,邢台市沙河市赞善街道办事处下郑村,沙河市赞善办事处下郑村,13050005,2014/8/4 19:39,,中国银行,752,25716807,34197.88165
河北省,衡水市饶阳县王同岳乡横头村,饶阳县同岳乡横头村,13110209,2014/8/4 20:58,,中国银行,113,873553,7730.557522
河北省,邢台市沙河市蝉房乡温家沟村,沙河市蝉房乡五里沟,13050006,2014/8/5 16:47,,中国银行,888,5181840,5835.405405
河北省,张家口市涿鹿县东小庄乡涿鹿县双树村,涿鹿县东小庄镇双树村,13070052,2014/8/5 20:52,,中国银行,1561,4977993,3188.976938
河北省,张家口市涿鹿县张家堡镇涿鹿县曹堡村,涿鹿县张家堡镇曹堡村,13070053,2014/8/5 20:56,,中国银行,358,813871,2273.382682
河北省,邢台市内邱县官庄镇官庄二村,内丘县官庄镇官二村,13050007,2014/8/6 16:49,,中国银行,792,5555940,7015.075758
河北省,沧州市泊头市文庙镇扁渡里,泊头市文庙镇扁渡里村,13090151,2014/8/8 11:18,,中国银行,300,4283545,14278.48333
河北省,沧州市南皮县潞灌乡旁堤刘,南皮县潞灌乡旁堤刘村,13090152,2014/8/8 16:56,,中国银行,808,16804113,20797.16955
河北省,衡水市饶阳县王同岳乡程各庄村,饶阳县同岳乡程各庄,13110210,2014/8/8 21:01,,中国银行,326,1700397,5215.941718
河北省,石家庄市平山县岗南镇马冢村,平山县温塘镇北马中村,13010077,2014/8/9 9:27,,中国银行,691,5858514,8478.31259
河北省,石家庄市深泽县赵八乡西大陈村,深泽县赵八乡西大陈村,13010078,2014/8/9 9:41,,中国银行,682,3782378,5546.008798
河北省,石家庄市深泽县桥头乡堤北村,深泽县桥头乡堤北村,13010079,2014/8/9 9:51,,中国银行,872,8880859,10184.47133
河北省,石家庄市深泽县白庄乡大直要村,深泽县白庄乡大直要村,13010080,2014/8/9 9:59,,中国银行,485,3207179,6612.740206
河北省,石家庄市辛集市田家庄乡旧寨村,辛集市田家庄乡旧寨村,13010083,2014/8/9 11:12,,中国银行,675,8989021,13317.06815
河北省,石家庄市元氏县赵同乡井下村,元氏县赵同乡井下村,13010084,2014/8/9 0:00,,中国银行,590,6409312,10863.24068
河北省,石家庄市元氏县北褚乡西贾村,元氏县北褚乡西贾村,13010086,2014/8/9 0:00,,中国银行,376,2698974,7178.12234
河北省,石家庄市赵县南柏舍镇唐家寨村,赵县南柏舍镇唐家寨村,13010088,2014/8/9 11:42,,中国银行,834,11973114,14356.2518
河北省,石家庄市赵县新寨店镇北轮城村,赵县新寨店镇北轮城村,13010089,2014/8/9 14:17,,中国银行,370,6468036,17481.17838
河北省,石家庄市正定县新城铺镇北王庄村,正定县新城铺镇北王庄村,13010090,2014/8/9 0:00,,中国银行,234,3325382,14211.03419
河北省,唐山市迁西县滦阳镇夏家峪,迁西县滦阳镇夏家峪村,13020041,2014/8/10 16:27,,中国银行,543,196548,361.966851
河北省,承德市兴隆县李家营乡苗家营村,兴隆县李家营乡苗家营村,13080038,2014/8/10 0:00,,中国银行,251,2157643,8596.187251
河北省,秦皇岛市山海关区石河镇山海关石河镇田庄,山海关石河镇田庄,13030002,2014/8/11 10:52,,中国银行,261,1911065,7322.088123
河北省,唐山市滦南县倴城镇东上坡子,滦南县奔城镇东上坡子村,13020042,2014/8/11 11:34,,中国银行,1112,9827745,8837.90018
河北省,唐山市滦南县姚王庄镇姚王庄,滦南县姚王庄镇,13020043,2014/8/11 11:41,,中国银行,503,15345871,30508.68986
河北省,唐山市滦南县胡各庄镇胡各庄村,滦南县胡各庄镇,13020044,2014/8/11 11:48,,中国银行,6885,8210685,1192.546841
河北省,唐山市滦南县方各庄镇魏各庄村,滦南县方各庄镇魏各庄村,13020045,2014/8/11 11:56,,中国银行,203,322307,1587.719212
河北省,唐山市乐亭县王滩镇曹庄村,乐亭县王滩镇曹庄,13020046,2014/8/11 12:11,,中国银行,830,3200675,3856.23494
河北省,唐山市乐亭县乐亭镇高甸村,乐亭县乐亭镇西高甸村,13020047,2014/8/11 12:16,,中国银行,491,13181281,26845.78615
河北省,承德市围场满族蒙古族自治县围场镇金字村,围场县围场镇金字村,13080039,2014/8/11 15:58,,中国银行,1378,9535809,6920.035559
河北省,邢台市沙河市桥东街道办事处杜村,沙河市桥东办事处杜村,13050008,2014/8/11 16:18,,中国银行,620,7923663,12780.10161
河北省,衡水市饶阳县大官亭乡徐庄村,饶阳县官亭镇徐庄村,13110211,2014/8/11 16:54,,中国银行,303,2208354,7288.29703
河北省,承德市双桥区冯营子镇干沟子村,双桥区双峰寺镇甘沟子村,13080040,2014/8/11 0:00,,中国银行,193,25644772,132874.4663
河北省,承德市滦平县滦平镇西台子村,滦平县滦平镇西台子村,13080041,2014/8/11 22:14,,中国银行,393,181179,461.015267
河北省,承德市隆化县汤头沟镇四十家子,隆化县汤头沟镇四十家子村,13080042,2014/8/11 0:00,,中国银行,112,732509,6540.258929
河北省,石家庄市赵县高村乡北王村,赵县高村乡北王村,13010091,2014/8/13 11:35,2014/8/13 0:00,中国银行,427,3393875,7948.185012
河北省,沧州市黄骅市吕桥镇黄骅市吕桥镇何桥村,黄骅市吕桥镇何桥村,13090153,2014/8/14 0:00,,中国银行,261,2642677,10125.19923
河北省,石家庄市赵县范庄镇南庄村,赵县范庄镇南庄村,13010093,2014/8/14 10:24,,中国银行,1178,6406764,5438.679117
河北省,秦皇岛市昌黎县荒佃庄乡荒佃庄村,昌黎县荒佃庄镇荒佃庄村,13030005,2014/8/15 7:46,,中国银行,272,2837097,10430.50368
河北省,秦皇岛市山海关区孟姜镇大毛山村,山海关大毛山村,13030007,2014/8/15 8:38,,中国银行,203,835858,4117.527094
河北省,秦皇岛市抚宁县留守营镇刘义庄村,留守营镇刘义庄村,13030008,2014/8/15 0:00,,中国银行,331,2148372,6490.549849
河北省,秦皇岛市北戴河区戴河镇西坨头村,北戴河戴河镇西坨头村,13030009,2014/8/15 9:08,,中国银行,219,4078108,18621.49772
河北省,邢台市隆尧县大张庄乡黄家庄,隆尧县大张庄乡黄家庄村,13050009,2014/8/15 19:11,,中国银行,1504,12338702,8203.924202
甘肃省,兰州市城关区青白石街道白道坪村,白道坪村,62010001,2014/8/15 20:27,,中国银行,109,3260010.99,29908.35771
河北省,沧州市黄骅市南排河镇西高头,黄骅市南排河镇西高头村,13090154,2014/8/18 0:00,,中国银行,813,16345505,20105.1722
河北省,石家庄市辛集市王口镇北汉口,辛集市王口镇北汉口村,13010094,2014/8/20 9:13,,中国银行,422,6080330,14408.36493
河北省,石家庄市晋州市东里庄乡南寺闾,晋州市东里庄镇南寺闾村,13010095,2014/8/20 9:50,,中国银行,215,949636,4416.911628
河北省,石家庄市晋州市东卓宿镇陈家庄,晋州市东卓宿镇陈家庄村,13010096,2014/8/20 9:58,,中国银行,718,4546457,6332.112813
河北省,石家庄市无极县北苏镇北苏村,无极县北苏镇北苏村李会荣助农点,13010097,2014/8/20 9:59,,中国银行,931,6886611,7397.004296
河北省,石家庄市晋州市营里镇营里村,晋州市营里镇营里村,13010098,2014/8/20 10:05,,中国银行,368,3319868,9021.380435
河北省,石家庄市无极县郭庄镇陈村,无极县郝庄乡东陈村助农点,13010099,2014/8/20 10:05,,中国银行,605,4175336,6901.381818
河北省,石家庄市平山县苏家庄乡缑家庄村,平山县苏家庄乡缑家庄村,13010101,2014/8/20 10:17,,中国银行,360,1878018,5216.716667
河北省,石家庄市平山县宅北乡寨北村,平山县寨北乡寨北村,13010103,2014/8/20 10:22,,中国银行,609,7905978,12981.90148
河北省,石家庄市藁城市贾市庄镇贾庄村,藁城区贾市庄镇贾庄村,13010107,2014/8/20 10:49,,中国银行,711,2138746,3008.081575
河北省,石家庄市藁城市南孟镇韩家洼,藁城区南董镇韩家洼村,13010108,2014/8/20 10:52,,中国银行,566,3563544,6296.014134
河北省,石家庄市鹿泉市石井乡栈道村,鹿泉区石井乡栈道村,13010110,2014/8/20 10:58,,中国银行,195,659081,3379.902564
河北省,石家庄市赵县新寨店镇北正村,赵县新寨店镇北正村,13010111,2014/8/20 11:10,,中国银行,364,4722202,12973.08242
河北省,石家庄市鹿泉市上庄镇大车行村,鹿泉区上庄镇大车行村,13010113,2014/8/20 11:26,,中国银行,85,568202,6684.729412
河北省,石家庄市鹿泉市铜冶镇南甘子村,鹿泉市铜冶镇南甘子村,13010114,2014/8/20 0:00,,中国银行,217,2742480,12638.15668
河北省,石家庄市赵县沙河店镇杨户村,赵县范庄镇杨户村,13010115,2014/8/20 11:32,,中国银行,632,4216181,6671.172468
河北省,石家庄市赵县南柏舍镇北柏舍村,赵县南柏舍镇北柏舍村,13010117,2014/8/20 11:37,,中国银行,449,10406463,23176.97773
河北省,石家庄市鹿泉市获鹿镇东焦村,鹿泉区宜安镇东焦村,13010118,2014/8/20 11:44,,中国银行,360,2024827,5624.519444
河北省,石家庄市赵县新寨店镇曹谷疃村,赵县新寨店镇曹谷疃村,13010119,2014/8/20 11:45,,中国银行,905,14170886,15658.43757
河北省,石家庄市元氏县赵同乡墨池村,元氏县赵同乡墨池村,13010122,2014/8/20 11:59,,中国银行,313,3030419,9681.84984
河北省,石家庄市元氏县东张乡西富村,元氏县东张乡西付村,13010123,2014/8/20 12:04,,中国银行,330,3992237,12097.68788
河北省,石家庄市深泽县白庄乡南张庄村,深泽县白庄乡南张庄村,13010124,2014/8/20 12:05,,中国银行,533,4778409,8965.120075
河北省,石家庄市元氏县宋曹镇王宋村,元氏县宋曹镇王宋村,13010125,2014/8/20 12:29,,中国银行,268,1193667,4453.981343
河北省,石家庄市深泽县留村乡贾村,深泽县留村乡贾村,13010127,2014/8/20 12:34,,中国银行,422,2932908,6950.018957
河北省,石家庄市深泽县桥头乡方元村,深泽县桥头乡方元村,13010129,2014/8/20 12:38,,中国银行,517,4591996,8882.003868
河北省,石家庄市元氏县北褚乡北褚村,元氏县北褚乡北褚村,13010130,2014/8/20 12:41,,中国银行,216,2143310,9922.731481
河北省,石家庄市元氏县赵同乡池村,元氏县赵同乡池村,13010132,2014/8/20 0:00,,中国银行,519,4272601,8232.371869
河北省,石家庄市深泽县白庄乡北冶庄头,深泽县白庄乡北冶庄头村,13010133,2014/8/20 14:26,,中国银行,222,1888367,8506.157658
河北省,石家庄市深泽县桥头乡西小封,深泽县桥头乡西小封村,13010134,2014/8/20 14:28,,中国银行,285,1173153,4116.326316
河北省,石家庄市深泽县桥头乡乘马,深泽县桥头乡乘马村,13010135,2014/8/20 14:29,,中国银行,384,4436409,11553.14844
河北省,石家庄市正定县南牛乡东贾村,正定县南牛乡东贾村,13010136,2014/8/20 0:00,,中国银行,627,3314654,5286.529506
河北省,石家庄市正定县南牛乡东杨庄村,正定县南牛乡东杨庄村,13010137,2014/8/20 0:00,,中国银行,216,3922832,18161.25926
河北省,石家庄市辛集市南智丘镇西曹家庄,辛集市南智邱镇西曹家庄村,13010138,2014/8/20 14:52,,中国银行,403,6460883,16031.96774
河北省,石家庄市辛集市马庄乡赵古营村,辛集市马庄乡赵古营村,13010139,2014/8/20 14:53,,中国银行,374,6914718,18488.5508
河北省,石家庄市辛集市小辛庄乡小章村,辛集市小辛庄乡小章村,13010141,2014/8/20 14:56,,中国银行,545,1839803,3375.785321
河北省,石家庄市辛集市小辛庄乡东庄里村,辛集市小辛庄乡东庄里村,13010142,2014/8/20 15:02,,中国银行,276,2997397,10860.13406
河北省,石家庄市辛集市新垒头镇东大陈村,辛集市新垒头镇东大陈村,13010143,2014/8/20 0:00,,中国银行,389,3421179,8794.804627
河北省,石家庄市辛集市南智丘镇朗口村,辛集市南智邱镇朗口村,13010144,2014/8/20 15:12,,中国银行,593,7729349,13034.31535
河北省,邢台市南宫市紫冢镇后紫冢村,南宫市紫冢镇后紫冢村,13050010,2014/8/20 15:56,,中国银行,2386,12923699,5416.470662
河北省,唐山市迁西县旧城乡巴家峪,迁西县旧城乡巴家峪村,13020049,2014/8/20 18:37,2014/8/21 0:00,中国银行,490,6909415,14100.84694
河北省,唐山市迁西县汉儿庄乡龙井关,迁西县汉儿庄乡龙井关村,13020050,2014/8/20 18:51,,中国银行,217,3081994,14202.73733
河北省,唐山市迁安市五重安乡五重安,迁安市五重安乡五重安村,13020051,2014/8/21 10:23,,中国银行,1256,660980,526.257962
河北省,邯郸市成安县辛义乡王耳营村,成安县辛义乡王耳营,13040127,2014/8/21 10:57,,中国银行,488,2437097,4994.05123
河北省,唐山市迁安市蔡园镇玄家洼,迁安市蔡园镇玄家洼村,13020052,2014/8/21 14:59,,中国银行,1046,3061266,2926.640535
河北省,承德市兴隆县大杖子乡柳河口村,兴隆县大杖子乡柳河口村,13080045,2014/8/21 0:00,,中国银行,341,4614335,13531.77419
河北省,唐山市乐亭县王滩镇赵滩村,乐亭县王滩镇赵滩村,13020053,2014/8/22 9:58,,中国银行,579,9077498,15677.88947
河北省,秦皇岛市抚宁县杜庄乡下庄管区黄庄村,下庄管区黄庄村,13030010,2014/8/23 0:00,,中国银行,479,22120546,46180.68059
河北省,邢台市隆尧县双碑乡北村,隆尧县双碑乡北村,13050011,2014/8/23 14:52,,中国银行,711,4263839,5996.960619
河北省,衡水市饶阳县饶阳镇罗屯村,饶阳县饶阳镇罗屯村,13110212,2014/8/25 13:32,,中国银行,2117,10080828,4761.846009
河北省,廊坊市永清县后奕镇李奉先,永清县后奕乡李奉先村,13100001,2014/8/26 0:00,,中国银行,156,1388656,8901.641026
河北省,石家庄市晋州市槐树镇前祖祥村,晋州市槐树乡前祖祥村,13010146,2014/8/26 14:18,,中国银行,720,18089569,25124.40139
河北省,石家庄市晋州市东卓宿镇后甫村,晋州市桃园乡后里明甫村,13010147,2014/8/27 10:43,,中国银行,391,3366283,8609.419437
河北省,邯郸市邯郸县南堡乡南上宋,邯郸县南堡乡南上宋村,13040128,2014/8/27 10:59,,中国银行,584,3538510,6059.092466
河北省,承德市平泉县松树台乡营子村,平泉县松树台乡营子村,13080046,2014/8/28 21:31,2014/10/19 0:00,中国银行,275,1106660,4024.218182
河北省,承德市平泉县道虎沟乡双峰村,平泉县道虎沟乡双峰村,13080047,2014/8/28 21:32,,中国银行,60,532866,8881.1
河北省,邯郸市成安县成安镇北漳村,成安县成安镇北漳村,13040129,2014/8/29 17:40,,中国银行,702,3790982,5400.259259
河北省,唐山市滦南县宋道口镇司营村,滦南县宋道口镇司营村,13020054,2014/8/31 10:15,2014/8/25 0:00,中国银行,3013,30203580,10024.42084
河北省,承德市平泉县南五十家子镇后甸子村,平泉县南五十家子后甸子村,13080050,2014/9/1 7:57,,中国银行,111,1207307,10876.63964
贵州省,贵阳市息烽县小寨坝镇亲戚寨村,亲戚寨村,52010006,2014/9/1 10:36,,贵阳银行,1,31.01,31.01
贵州省,贵阳市息烽县永靖镇九庄镇,九庄镇,52010007,2014/9/1 10:40,,贵阳银行,214,227467.44,1062.931963
河北省,秦皇岛市抚宁县抚宁镇抚宁镇北街村,抚宁镇北街村,13030014,2014/9/1 0:00,,中国银行,1343,50267498,37429.26136
河北省,衡水市冀州市南午村镇纸房头,南午村镇纸房头村,13110214,2014/9/1 11:38,,中国银行,146,795169,5446.363014
河北省,承德市兴隆县北营房镇姚栅子,兴隆县北营房镇姚栅子村,13080051,2014/9/1 0:00,,中国银行,1172,3678735,3138.852389
甘肃省,兰州市榆中县来紫堡乡冯湾村,冯家湾村民服务中心,62010002,2014/9/1 17:55,,中国银行,202,1376786.46,6815.774554
河北省,唐山市玉田县潮洛窝乡霞港村,玉田县杨家板桥镇康乐村,13020055,2014/9/1 21:41,2014/8/27 0:00,中国银行,240,7894056,32891.9
