省,村名,站点,编号,签约时间,开业时间,银行,卡数,存款数,卡均
河南省,商丘市宁陵县城关镇城关镇东关村,宁陵回族镇惠农支付服务点,41140255,2015/1/4 17:16,,中国银行,725,3029180.2,4178.179586
山东省,德州市齐河县表白寺镇河南孙村,河南孙村,37140101,2015/1/4 17:18,,中国银行,0,0,\N
河北省,邢台市清河县连庄镇宋阁村,清河县连庄镇宋阁村,13050065,2015/1/4 17:18,,中国银行,377,1755074.6,4655.370292
山东省,德州市齐河县宣章屯镇高桥村,德州市齐河县宣章镇宣章社区助农服务点,37140102,2015/1/4 17:21,2015/8/21 0:00,中国银行,98,96516.64,984.863673
山东省,德州市齐河县祝阿镇德州市齐河县祝阿镇小屯村助农服务点,德州市齐河县祝阿镇小屯村助农服务点,37140103,2015/1/4 17:24,,中国银行,39,3364.41,86.266923
山东省,德州市齐河县安头乡钱官屯村,钱官屯村,37140104,2015/1/4 17:26,,中国银行,0,0,\N
山东省,德州市齐河县刘桥乡德州市齐河县刘桥乡佴辛村助农服务点,德州市齐河县刘桥乡佴辛村助农服务点,37140105,2015/1/4 17:30,,中国银行,83,114328.25,1377.448795
山东省,烟台市莱州市土山镇银海工业园,烟台市莱州市土山镇银海工业园区助农服务点,37060106,2015/1/4 17:31,2014/12/17 0:00,中国银行,102,415628.25,4074.786765
山东省,烟台市莱州市文昌路街道福禄山庄,莱州市永安街道福禄山庄助农服务点,37060107,2015/1/4 17:33,,中国银行,0,0,\N
山东省,威海市乳山市夏村镇宋家庄,宋家庄,37100001,2015/1/4 17:34,,中国银行,0,0,\N
山东省,青岛市即墨市通济街道办事处店子村,山东省即墨市通济办事处店子村,37020079,2015/1/4 17:34,,中国银行,0,0,\N
山东省,烟台市莱州市平里店镇店子村,店子村,37060108,2015/1/4 17:36,,中国银行,0,0,\N
山东省,青岛市即墨市南泉镇南泉村,山东省即墨市南泉镇南泉村,37020080,2015/1/4 17:37,,中国银行,0,0,\N
河南省,商丘市永城市陈集镇陈集村,永城市陈集镇惠农支付服务点,41140263,2015/1/4 17:38,2015/10/29 0:00,中国银行,690,2835848.2,4109.924928
山东省,青岛市即墨市北安街道辛庄一村,山东省即墨市北安办事处辛庄一村,37020081,2015/1/4 17:40,,中国银行,0,0,\N
山东省,烟台市莱州市程郭镇后苏村,烟台市莱州市程郭镇后苏村助农服务点,37060109,2015/1/4 17:41,,中国银行,0,0,\N
河北省,邢台市南宫市大村乡北孟村,南宫市大村乡北孟村,13050069,2015/1/4 17:42,,中国银行,157,917167.06,5841.828408
山东省,青岛市胶州市营海镇营房村,青岛胶州市九龙办事处营房村助农服务点,37020082,2015/1/4 17:42,,中国银行,97,58297.51,601.005258
山东省,烟台市莱州市程郭镇三十里堡村,三十里堡村,37060110,2015/1/4 17:42,,中国银行,0,0,\N
山东省,烟台市莱州市三山岛街道崔家村,烟台市莱州市金仓街道崔家村助农服务点,37060111,2015/1/4 17:44,2014/12/20 0:00,中国银行,157,11748308,74829.98726
山东省,烟台市莱州市三山岛街道三山岛村,三山岛村,37060112,2015/1/4 17:46,,中国银行,0,0,\N
山东省,烟台市莱州市文昌路街道饮马池,烟台市莱州市文昌街道饮马池村村助农服务点,37060113,2015/1/4 17:48,2014/12/13 0:00,中国银行,293,1124937.4,3839.376792
山东省,德州市齐河县祝阿镇谷楼村,谷楼村,37140106,2015/1/4 17:48,,中国银行,0,0,\N
河北省,石家庄市辛集市田家庄乡彭六佐村,辛集市田家庄乡彭六佐村,13010168,2015/1/4 17:49,,中国银行,283,2230204.2,7880.580212
山东省,烟台市莱州市平里店镇婴里村,烟台市莱州市平里店镇助农服务点,37060114,2015/1/4 17:50,2014/11/28 0:00,中国银行,0,0,\N
山东省,青岛市胶州市里岔镇米家庄,青岛胶州市里岔镇商业街助农服务点,37020086,2015/1/4 17:51,,中国银行,157,1802245,11479.26752
山东省,威海市乳山市夏村镇黄村,威海市乳山县城北镇黄村助农服务点,37100003,2015/1/4 17:51,,中国银行,1,99.6,99.6
山东省,德州市齐河县胡官屯镇德州市齐河县安头乡鲍官屯助农服务点,德州市齐河县安头乡鲍官屯助农服务点,37140107,2015/1/4 17:52,,中国银行,134,63.41,0.473209
山东省,烟台市莱州市城港路街道朱由村,烟台市莱州市城港路街道朱由一村助农服务点,37060115,2015/1/4 17:53,,中国银行,96,12010.75,125.111979
山东省,德州市齐河县大黄乡生官村,生官村,37140108,2015/1/4 17:55,,中国银行,0,0,\N
山东省,菏泽市牡丹区皇镇乡皇镇村,菏泽市牡丹区皇镇乡皇镇村助农服务点,37170056,2015/1/4 17:55,,中国银行,54,286800.56,5311.121481
山东省,青岛市即墨市鳌山卫镇南选村,青岛即墨鳌山镇南选街村服务点,37020089,2015/1/4 17:56,2014/12/8 0:00,中国银行,336,5269989,15684.49107
山东省,威海市乳山市下初镇西庄,威海市乳山县下初镇西庄村助农服务点,37100004,2015/1/4 17:57,,中国银行,1,3018961,3018961
山东省,德州市齐河县焦庙镇德州市齐河县焦庙镇季中村助农服务点,德州市齐河县焦庙镇季中村助农服务点,37140109,2015/1/4 17:57,,中国银行,55,130068.44,2364.880727
山东省,青岛市胶州市马店镇麻东村,山东省胶州市胶东镇麻东村,37020090,2015/1/4 17:57,,中国银行,0,0,\N
山东省,烟台市莱州市郭家店镇郭家店村,莱州市郭家店镇街东助农服务点,37060117,2015/1/4 17:58,,中国银行,0,0,\N
山东省,烟台市莱州市柞村镇小台头村,烟台市莱州市柞村镇小台头助农服务点,37060118,2015/1/4 18:00,2014/12/3 0:00,中国银行,183,903995.7,4939.867213
山东省,德州市齐河县表白寺镇三元大街,三元大街,37140110,2015/1/4 18:00,,中国银行,0,0,\N
山东省,威海市乳山市夏村镇东家村,威海市乳山县城北镇东家村助农服务点,37100005,2015/1/4 18:02,,中国银行,34,390403.34,11482.45118
山东省,青岛市即墨市温泉镇东皋玉,山东省即墨市温泉镇东皋虞村助农服务点,37020092,2015/1/4 18:02,,中国银行,200,14108.64,70.5432
山东省,德州市齐河县祝阿镇德州市齐河县祝阿镇西北街村助农服务点,德州市齐河县祝阿镇西北街村助农服务点,37140111,2015/1/4 18:03,,中国银行,107,202247.66,1890.165047
山东省,德州市临邑县临盘街道办事处茄李村,茄李村,37140113,2015/1/4 18:07,,中国银行,0,0,\N
山东省,青岛市即墨市龙泉镇修家街村,山东省即墨市龙泉镇修家街村,37020095,2015/1/4 18:08,,中国银行,0,0,\N
山东省,青岛市胶州市洋河镇张应村,山东省胶州市里岔镇张应村,37020096,2015/1/4 18:09,,中国银行,0,0,\N
山东省,德州市夏津县双庙镇范楼村,范楼村,37140114,2015/1/4 18:09,,中国银行,0,0,\N
山东省,青岛市胶州市里岔镇谭家村,山东省胶州市里岔镇谭家村,37020097,2015/1/4 18:11,,中国银行,0,0,\N
山东省,德州市临邑县临邑镇德州市临邑县临邑镇刘道行村助农服务点,德州市临邑县临邑镇刘道行村助农服务点,37140115,2015/1/4 18:12,,中国银行,35,531779.4,15193.69714
山东省,德州市武城县李家户乡德州市武城县李家户乡位庄村助农服务点,德州市武城县李家户乡李家户村助农服务点,37140116,2015/1/4 18:15,,中国银行,91,10087.77,110.854615
山东省,青岛市即墨市大信镇大金家,青岛即墨大信镇大金家村服务点,37020099,2015/1/4 18:19,2014/11/29 0:00,中国银行,361,1112699.8,3082.270914
河南省,三门峡市湖滨区会兴街道湖滨区会兴镇会兴村,会兴惠农支付服务点,41120004,2015/1/4 18:21,2015/1/8 0:00,中国银行,117,791826.3,6767.746154
山东省,青岛市即墨市大信镇大信村,青岛即墨大信镇大信村服务点,37020101,2015/1/4 18:22,2015/2/7 0:00,中国银行,615,5105020,8300.845528
山东省,德州市武城县杨庄乡魏官屯,魏官屯,37140118,2015/1/4 18:22,,中国银行,0,0,\N
山东省,威海市乳山市乳山寨镇赤家口村,威海市乳山县乳山寨镇赤家口村助农服务点,37100008,2015/1/4 18:23,,中国银行,126,2448307.2,19431.00952
山东省,青岛市即墨市温泉镇社生前集村,青岛市即墨温泉镇社生集村助农服务点,37020103,2015/1/4 18:25,2014/12/10 0:00,中国银行,962,2989498.5,3107.586798
山东省,青岛市胶州市北关街道办事处西各村,山东省胶州市胶北办事处西各村,37020104,2015/1/4 18:26,,中国银行,0,0,\N
山东省,德州市武城县武城镇德州市武城县四女寺镇李庄村助农服务点,德州市武城县四女寺镇李庄村助农服务点,37140120,2015/1/4 18:27,,中国银行,166,1929239.4,11621.9241
山东省,青岛市即墨市龙山街道办事处大留村,青岛市即墨龙山街道办事处大留村助农服务点,37020105,2015/1/4 18:27,,中国银行,32,1083861.5,33870.67188
山东省,德州市德城区宋官屯镇德州市开发区宋官屯镇王庄村助农服务点,德州市开发区宋官屯镇王庄村助农服务点,37140121,2015/1/4 18:29,,中国银行,134,464540.97,3466.723657
山东省,德州市德城区二屯镇德州市德城区二屯镇纪店村助农服务点,德州市德城区二屯镇纪店村助农服务点,37140122,2015/1/4 18:32,,中国银行,85,607742.4,7149.910588
山东省,德州市德城区运河街道办事处五三村,五三村,37140123,2015/1/4 18:35,,中国银行,0,0,\N
山东省,青岛市即墨市移风店镇王村,山东省即墨市田横镇王村,37020110,2015/1/4 18:36,,中国银行,0,0,\N
山东省,德州市禹城市伦镇水坡杨村,水坡杨村,37140124,2015/1/4 18:37,,中国银行,0,0,\N
山东省,青岛市胶州市李哥庄镇魏家屯,青岛市胶州市李哥庄镇魏家屯村助农服务点,37020111,2015/1/4 18:38,,中国银行,191,251430.19,1316.388429
山东省,青岛市即墨市田横镇拖车口村,青岛市即墨田横镇拖车口村助农服务点,37020112,2015/1/4 18:38,,中国银行,218,8773151,40243.81193
河北省,沧州市黄骅市旧城镇李村,黄骅市齐家务乡李村,13090179,2015/1/4 18:39,,中国银行,263,1780939,6771.631179
河北省,衡水市冀州市西王镇西罗口村,西王镇西罗口村,13110227,2015/1/4 18:41,,中国银行,226,3221342.2,14253.72655
山东省,青岛市即墨市丰城镇雄崖所村,青岛市即墨市丰城镇南雄崖所村助农服务点,37020114,2015/1/4 18:41,,中国银行,189,1140257,6033.10582
山东省,德州市平原县王庙镇德州市平原县王庙镇张老虎村助农服务点,德州市平原县王庙镇张老虎村助农服务点,37140127,2015/1/4 18:45,,中国银行,0,6491061.5,\N
山东省,德州市平原县王凤楼镇崔寨村,德州市平原县前曹镇崔魏寨村助农点,37140128,2015/1/4 18:49,,中国银行,0,2029500,\N
山东省,青岛市即墨市普东镇普西村,山东省即墨市普东镇普西村,37020121,2015/1/4 18:55,,中国银行,0,0,\N
山东省,青岛市胶州市胶东镇南庄一村,青岛胶州市胶东办事处南庄助农服务点,37020125,2015/1/4 19:44,2014/12/23 0:00,中国银行,302,1189070.6,3937.319868
山东省,青岛市胶州市胶北镇东蔡村,山东省胶州市胶北办事处东蔡村,37020126,2015/1/4 19:47,,中国银行,0,0,\N
山东省,青岛市胶州市胶莱镇杏花村,山东省胶州市胶北办事处杏花村,37020127,2015/1/4 19:49,,中国银行,0,0,\N
山东省,烟台市牟平区高陵镇高陵村,高陵村,37060120,2015/1/4 19:50,,中国银行,0,0,\N
山东省,青岛市即墨市刘家庄镇段泊岚镇政府驻地,山东省即墨市段泊岚镇政府驻地,37020128,2015/1/4 19:52,,中国银行,0,0,\N
山东省,烟台市牟平区观水镇六甲村,六甲村,37060121,2015/1/4 19:52,,中国银行,0,0,\N
山东省,烟台市牟平区观水镇五甲,烟台市牟平区观水镇五甲村助农服务点,37060122,2015/1/4 19:55,,中国银行,78,151637.39,1944.069103
山东省,青岛市即墨市移风店镇东马龙疃村,山东省即墨市移风店镇东马龙疃村,37020132,2015/1/4 19:58,,中国银行,0,0,\N
山东省,青岛市胶州市胶莱镇小高于家村,青岛胶州市胶莱镇小高于家村助农服务点,37020133,2015/1/4 19:58,2015/2/8 0:00,中国银行,129,921547.56,7143.779535
山东省,烟台市牟平区武宁镇陡崖子村,烟台市牟平区武宁镇陡崖子村助农服务点,37060123,2015/1/4 20:01,,中国银行,101,1093592.4,10827.64753
山东省,烟台市牟平区大窑镇高家塂村,高家塂村,37060124,2015/1/4 20:04,,中国银行,0,0,\N
山东省,青岛市即墨市通济街道办事处赵家岭村,通济街道办赵家岭村,37020138,2015/1/4 20:07,,中国银行,0,0,\N
山东省,烟台市牟平区姜格庄镇松岚后村,松岚后村,37060125,2015/1/4 20:07,,中国银行,0,0,\N
山东省,烟台市牟平区龙泉镇星石泊村,星石泊村,37060126,2015/1/4 20:09,,中国银行,0,0,\N
山东省,烟台市牟平区玉林店镇石沟村,烟台市牟平区玉林店镇石沟村助农服务点,37060127,2015/1/4 20:11,,中国银行,158,950627.3,6016.628481
山东省,烟台市牟平区观水镇埠后村,烟台市牟平区观水镇埠后村助农服务点,37060128,2015/1/4 20:13,,中国银行,189,935268.8,4948.512169
山东省,青岛市即墨市田横镇田横镇周戈庄村,青岛市即墨田横镇周戈庄村助农服务点,37020142,2015/1/4 20:13,,中国银行,119,1671458.5,14045.86975
山东省,烟台市牟平区玉林店镇沙子村,烟台市昆嵛区昆嵛镇沙子村助农服务点,37060130,2015/1/4 20:19,,中国银行,119,312594.1,2626.841176
山东省,青岛市胶州市洋河镇朱季村,洋河镇朱季村,37020147,2015/1/4 20:21,,中国银行,0,0,\N
山东省,青岛市即墨市潮海街道江家西流村,青岛市即墨经济开发区江家西流村助农服务点,37020148,2015/1/4 20:22,,中国银行,43,2664844.2,61973.12093
山东省,烟台市牟平区武宁镇上武宁村,烟台市牟平区武宁镇上武宁村助农服务点,37060132,2015/1/4 20:24,,中国银行,153,498404.9,3257.548366
山东省,青岛市即墨市通济街道办事处西元庄村,青岛即墨通济办事处镇西元庄村服务点,37020150,2015/1/4 20:27,2014/12/11 0:00,中国银行,614,3167557,5158.887622
山东省,烟台市福山区回里镇善疃村,善疃村,37060136,2015/1/4 20:36,,中国银行,0,0,\N
山东省,烟台市莱山区解甲庄镇孔辛头村,烟台市莱山区解甲庄镇孔辛头村助农服务站,37060137,2015/1/4 20:40,,中国银行,85,972211.8,11437.78588
山东省,烟台市莱山区初家街道蒲昌村,烟台市莱山开发区管委蒲昌社区助农服务点,37060138,2015/1/4 20:43,,中国银行,1,5.98,5.98
山东省,烟台市牟平区大窑镇董村,烟台市牟平区大窑镇董村助农服务点,37060139,2015/1/4 20:45,2015/2/14 0:00,中国银行,121,91332.7,754.815702
山东省,烟台市莱山区黄海路街道莱山社区,烟台市芝罘区黄务街道办事处蓁山屯助农服务点,37060140,2015/1/4 20:46,,中国银行,5,96487.61,19297.522
山东省,烟台市莱山区初家街道东马家都,东马家都村,37060141,2015/1/4 20:49,,中国银行,0,0,\N
山东省,烟台市莱山区初家街道西马家都村,烟台市莱山开发区管委西马家都村助农服务点,37060142,2015/1/4 20:51,,中国银行,28,33674.07,1202.645357
河南省,洛阳市宜阳县丰李镇员庄村,洛阳市洛龙区丰李镇贠庄村惠农服务点,41030001,2015/1/4 20:52,2014/12/24 0:00,中国银行,1472,10451615,7100.281929
山东省,烟台市莱山区滨海路街道杨家台村,杨家台村,37060143,2015/1/4 20:53,,中国银行,0,0,\N
山东省,烟台市莱山区初家街道宋家庄村,宋家庄村,37060145,2015/1/4 20:57,,中国银行,0,0,\N
山东省,烟台市莱山区初家街道孙家疃村,烟台市莱山区滨海办事处德尚世家社区助农服务点,37060146,2015/1/4 20:59,2014/12/18 0:00,中国银行,109,2022012.8,18550.57615
山东省,烟台市莱山区莱山镇北陈家疃村,莱山区北陈家疃村助农服务站,37060147,2015/1/4 21:02,,中国银行,0,0,\N
山东省,烟台市莱山区初家街道河东村,河东村,37060148,2015/1/4 21:07,,中国银行,0,0,\N
安徽省,合肥市肥东县梁园镇东武社区,合肥管理部肥东支行梁园镇东武社区助农取款服务点,34010007,2015/1/4 21:20,2014/12/24 0:00,中国银行,423,3588668.8,8483.850591
山东省,菏泽市鄄城县箕山镇妙屯村,菏泽市鄄城县箕山镇妙屯村助农服务点,37170063,2015/1/4 21:49,,中国银行,71,692242.94,9749.900563
山东省,菏泽市鄄城县什集镇北王召村,菏泽市鄄城县什集镇北王召村,37170072,2015/1/4 22:24,,中国银行,205,2175164.2,10610.55707
山东省,菏泽市鄄城县鄄城镇胡窑村,菏泽市鄄城县古泉街道办事处胡窑村助农服务点,37170075,2015/1/4 22:30,,中国银行,13,105015.87,8078.143846
山东省,菏泽市鄄城县旧城镇姜楼村,菏泽市鄄城县旧城镇姜楼村助农服务点,37170076,2015/1/4 22:33,,中国银行,12,108705.42,9058.785
山东省,菏泽市鄄城县旧城镇七里庙村,菏泽市鄄城县旧城镇七里庙村助农服务点,37170078,2015/1/4 22:38,2015/1/16 0:00,中国银行,337,2026187.5,6012.425816
山东省,烟台市招远市温泉街道西岔河村,西岔河村,37060150,2015/1/5 7:58,,中国银行,0,0,\N
山东省,烟台市招远市毕郭镇岭上村,岭上村,37060151,2015/1/5 7:59,,中国银行,0,0,\N
山东省,烟台市招远市齐山镇张秀家村,张秀家村,37060152,2015/1/5 8:01,,中国银行,0,0,\N
山东省,烟台市招远市毕郭镇毕郭三村,招远市毕郭镇驻地,37060153,2015/1/5 8:04,,中国银行,0,0,\N
山东省,烟台市招远市梦芝街道十里铺村,十里铺村,37060154,2015/1/5 8:06,,中国银行,0,0,\N
山东省,烟台市招远市金岭镇山上姜家村,烟台市招远市金岭镇山上姜家村助农服务点,37060155,2015/1/5 8:08,,中国银行,0,50000,\N
山东省,烟台市招远市金岭镇草沟头村,草沟头村,37060156,2015/1/5 8:11,,中国银行,0,0,\N
山东省,烟台市招远市金岭镇辛庄镇驻地,辛庄镇驻地,37060157,2015/1/5 8:15,,中国银行,0,0,\N
山东省,烟台市招远市张星镇东北村,东北村,37060158,2015/1/5 8:17,,中国银行,0,0,\N
山东省,烟台市招远市蚕庄镇东曲城村,烟台市招远市蚕庄镇东曲城村助农服务点,37060159,2015/1/5 8:19,,中国银行,52,2794.1,53.732692
山东省,烟台市招远市玲珑镇龙泉庄村,烟台市招远市玲珑镇龙泉庄村助农服务点,37060160,2015/1/5 8:21,,中国银行,102,1179145.8,11560.25294
山东省,烟台市招远市阜山镇九曲村,九曲村,37060161,2015/1/5 8:23,,中国银行,0,0,\N
山东省,烟台市招远市夏甸镇夏甸村,招远市夏甸镇驻地,37060163,2015/1/5 8:28,,中国银行,0,0,\N
山东省,烟台市招远市温泉街道单家村,单家村,37060164,2015/1/5 8:29,,中国银行,0,0,\N
山东省,烟台市招远市张星镇沟子村,沟子村,37060165,2015/1/5 8:31,,中国银行,0,0,\N
山东省,烟台市招远市金岭镇原疃村,原疃村,37060166,2015/1/5 8:33,,中国银行,0,0,\N
山东省,烟台市招远市张星镇小郝家村,烟台市招远市张星镇小郝家村助农服务点,37060167,2015/1/5 8:35,,中国银行,0,1294643.1,\N
山东省,烟台市招远市梦芝街道山口温家村,烟台市招远市梦芝街道办事处山口温家村助农服务点,37060168,2015/1/5 8:37,,中国银行,0,620002.56,\N
山东省,济南市长清区崮云湖街道办事处小崮山村,济南市长清区崮云湖街道办事处小崮山村助农服务点,37010087,2015/1/5 8:40,,中国银行,160,1974527.8,12340.79875
河南省,商丘市宁陵县石桥乡石桥镇,宁陵县石桥乡惠农支付服务点,41140266,2015/1/5 8:41,2014/11/27 0:00,中国银行,773,1926647.8,2492.429237
山东省,烟台市招远市阜山镇栾家河村,栾家河村,37060171,2015/1/5 8:45,,中国银行,0,0,\N
山东省,烟台市招远市夏甸镇臧述庄村,烟台市招远市夏甸镇臧述庄村助农服务点,37060172,2015/1/5 8:47,2015/3/30 0:00,中国银行,39,175505.73,4500.146923
山东省,烟台市招远市辛庄镇洼孙家村,烟台市招远市辛庄镇洼孙家助农服务点,37060173,2015/1/5 8:49,2014/11/20 0:00,中国银行,78,228226.12,2925.975897
山东省,烟台市招远市夏甸镇西北村,西北村,37060174,2015/1/5 8:52,,中国银行,0,0,\N
山东省,烟台市招远市金岭镇沟上村,烟台市招远市玲珑镇沟上村助农服务点,37060175,2015/1/5 8:54,,中国银行,155,3621359.2,23363.60774
山东省,烟台市招远市温泉街道周家村,烟台市招远市玲珑镇机电公司助农服务点,37060176,2015/1/5 8:56,2015/3/10 0:00,中国银行,176,20481074,116369.7386
山东省,烟台市招远市梦芝街道后夼村,烟台市招远市梦芝办后夼村助农服务点,37060177,2015/1/5 8:58,,中国银行,53,2301392.2,43422.49434
山东省,烟台市招远市齐山镇大原家村,烟台市招远市齐山镇大原家助农服务点,37060178,2015/1/5 9:00,,中国银行,120,1655753.4,13797.945
山东省,烟台市招远市大秦家镇庞家村,庞家村,37060179,2015/1/5 9:02,,中国银行,0,0,\N
河北省,邢台市沙河市留村乡赵西村,邢台经济开发区赵西村,13050074,2015/1/5 9:03,,中国银行,681,1652738.5,2426.928781
山东省,烟台市招远市张星镇枣林姜家村,烟台市招远市张星镇枣林姜家助农服务点,37060180,2015/1/5 9:04,2015/1/26 0:00,中国银行,100,16739021,167390.21
山东省,烟台市招远市张星镇宅科村,烟台市招远市张星镇宅科村助农服务点,37060181,2015/1/5 9:07,2015/1/21 0:00,中国银行,90,1142257.8,12691.75333
山东省,烟台市招远市阜山镇大高家村,烟台市招远市阜山镇大高家村助农服务点,37060182,2015/1/5 9:10,2014/12/12 0:00,中国银行,140,45839.43,327.4245
河南省,商丘市虞城县刘店乡刘店乡,虞城县刘店惠农支付服务点,41140274,2015/1/5 9:12,2014/10/25 0:00,中国银行,0,0,\N
河南省,商丘市永城市城厢乡李林村,永城市城厢乡李林村汉源社区朱建国助农金融,41140275,2015/1/5 9:12,2014/10/16 0:00,中国银行,970,6009537.5,6195.399485
山东省,烟台市招远市阜山镇闫家村,烟台市招远市阜山镇闫家村助农服务点,37060183,2015/1/5 9:13,,中国银行,49,457179.94,9330.202857
山东省,烟台市招远市大秦家镇东于家村,烟台市招远市大秦家街道办事处东于家助农服务点,37060184,2015/1/5 9:15,2015/3/9 0:00,中国银行,112,308034.38,2750.306964
山东省,烟台市招远市张星镇圈子村,烟台市招远市张星镇圈子村助农服务点,37060186,2015/1/5 9:19,,中国银行,40,0,0
山东省,滨州市邹平县黄山街道办事处东杨堤村,滨州市邹平县黄山街道办事处东杨堤村助农服务点,37160002,2015/1/5 9:19,,中国银行,172,761073.2,4424.844186
山东省,威海市乳山市城区街道办事处石村,威海市乳山县夏村镇石村助农服务点,37100012,2015/1/5 9:20,,中国银行,125,2759532.2,22076.2576
山东省,滨州市邹平县黛溪街道办事处马庄村,滨州市邹平县黛溪街道办事处马庄村助农服务点,37160003,2015/1/5 9:21,,中国银行,519,5914520.5,11395.99326
山东省,烟台市招远市金岭镇山上李家村,山上李家村,37060187,2015/1/5 9:21,,中国银行,0,0,\N
山东省,烟台市招远市罗峰街道西坞党村,烟台市招远市罗峰办事处西坞党村助农服务点,37060188,2015/1/5 9:24,,中国银行,56,928497.5,16580.3125
河南省,商丘市睢县白楼乡白楼村,睢县白楼乡白楼村惠农支付服务点,41140285,2015/1/5 9:27,,中国银行,344,1299350.9,3777.182849
河南省,商丘市永城市薛湖镇吴瓦房村,永城市薛湖镇吴瓦房惠农支付服务点,41140289,2015/1/5 9:38,2015/1/30 0:00,中国银行,335,2095515,6255.268657
河北省,邢台市南宫市王道寨乡孝昌,南宫市王道寨乡孝昌村,13050080,2015/1/5 9:51,,中国银行,230,1575527.8,6850.12087
河北省,廊坊市文安县文安镇孟家务村,文安县文安镇孟家务村,13100012,2015/1/5 0:00,,中国银行,122,1868948.6,15319.25082
河南省,商丘市虞城县张集镇小乔集村,虞城县张集镇小乔集村惠农支付服务点,41140304,2015/1/5 9:57,2014/12/4 0:00,中国银行,819,3804673.5,4645.510989
山东省,滨州市博兴县湖滨镇寨郝村,滨州市博兴县湖滨镇寨郝村助农服务点,37160004,2015/1/5 10:06,,中国银行,5,406.58,81.316
河南省,商丘市永城市候岭乡马牧乡街道村,永城市马牧乡马牧村惠农支付服务点,41140312,2015/1/5 10:06,2015/2/11 0:00,中国银行,740,415486.9,561.468784
河南省,商丘市民权县王桥乡王东村,民权支行王桥乡东村惠农支付服务点,41140313,2015/1/5 10:06,2015/1/25 0:00,中国银行,184,517968.22,2815.044674
山东省,济南市章丘市埠村街道办事处埠东村,济南市章丘市埠村街道办事处埠东村助农服务点,37010109,2015/1/5 10:06,,中国银行,63,20281.03,321.921111
河南省,商丘市永城市演集镇丰庄未来城村,永城市演集镇丰庄未来城惠农支付服务点,41140315,2015/1/5 10:07,2015/12/19 0:00,中国银行,338,1445705.9,4277.236391
河南省,商丘市夏邑县孔庄乡镇街村,夏邑县孔庄镇孔庄村助农取款点,41140318,2015/1/5 10:08,2014/12/9 0:00,中国银行,275,358544.28,1303.797382
山东省,滨州市阳信县阳信镇银高村,滨州市阳信县金阳街道办事处银高街助农服务点,37160008,2015/1/5 10:11,,中国银行,175,1521934.6,8696.769143
河南省,商丘市夏邑县火店乡火店村,夏邑县火店镇火店村惠农支付服务点,41140322,2015/1/5 10:13,,中国银行,431,340482.12,789.981717
河北省,邢台市南宫市明化镇大寨,南宫市明化镇大寨村,13050082,2015/1/5 10:13,,中国银行,318,3013313.8,9475.82956
山东省,烟台市招远市梦芝街道城西史家村,烟台市招远市梦芝街道办事处史家村助农服务点,37060190,2015/1/5 10:19,,中国银行,0,485356.62,\N
山东省,滨州市无棣县无棣镇仝家村,滨州市无棣县无棣镇仝家村助农服务点,37160012,2015/1/5 10:20,,中国银行,12,106065.02,8838.751667
河南省,商丘市永城市陈集镇马桥镇街村,永城市马桥镇马桥村惠农支付服务点,41140332,2015/1/5 10:22,2015/2/11 0:00,中国银行,163,105337,646.239264
河南省,商丘市民权县王庄寨镇杨庄村,民权支行王庄寨乡杨庄村惠农支付服务点,41140334,2015/1/5 10:24,2014/12/27 0:00,中国银行,610,1397619.5,2291.179508
河南省,商丘市民权县城关镇常西村,民权支行双塔乡常西村惠农支付服务点,41140335,2015/1/5 10:25,2015/1/31 0:00,中国银行,118,57053.04,483.500339
河南省,商丘市睢县匡城乡范洼村,睢县匡城乡范洼村惠农支付服务点,41140336,2015/1/5 10:25,2014/12/10 0:00,中国银行,208,238092.38,1144.674904
河北省,邢台市南宫市薛吴村乡郝屯,南宫市吴村乡郝屯村,13050083,2015/1/5 10:26,,中国银行,943,3847052.8,4079.589396
河南省,商丘市永城市搓城镇薛北村,永城市薛湖镇薛北村惠农支付服务点,41140339,2015/1/5 10:28,2014/11/29 0:00,中国银行,656,2902028.8,4423.82439
山东省,烟台市招远市金岭镇东河村,东河村,37060193,2015/1/5 10:29,,中国银行,0,0,\N
山东省,烟台市招远市夏甸镇下庄村,烟台市招远市夏甸镇下庄村助农服务点,37060194,2015/1/5 10:32,,中国银行,0,1439558,\N
河南省,商丘市宁陵县柳河镇柳河镇五卜村,民权支行宁陵县柳河镇柳河集村惠农支付服务点,41140345,2015/1/5 10:33,2015/1/19 0:00,中国银行,550,1864301,3389.638182
山东省,滨州市邹平县临池镇古城村,滨州市邹平县临池镇古城村,37160023,2015/1/5 10:34,,中国银行,0,0,\N
山东省,烟台市招远市齐山镇大尹格庄,烟台市招远市齐山镇大尹格庄村助农服务点,37060195,2015/1/5 10:34,,中国银行,0,5714.16,\N
河北省,廊坊市大城县权村镇大城县王权村,大城县王权村,13100013,2015/1/5 10:34,,中国银行,174,1061580.1,6101.035057
山东省,滨州市滨城区杜店街道办事处蔡家村,滨州市北海新区马山子镇蔡家村助农服务点,37160024,2015/1/5 10:35,,中国银行,19,12901.33,679.017368
山东省,滨州市邹平县魏桥镇西码头村,滨州市邹平县魏桥镇西码头村,37160026,2015/1/5 10:36,,中国银行,0,0,\N
山东省,烟台市招远市齐山镇道东村,道东村,37060196,2015/1/5 10:37,,中国银行,0,0,\N
