省,村名,站点,编号,签约时间,开业时间,银行,卡数,存款数,卡均
河北省,衡水市冀州市南午村镇王家瓦窑村,南午村镇王瓦窑村,13110001,2013/10/22 14:13,2013/10/22 14:13,中国银行,624,9840000,15769.23077
河北省,衡水市深州市穆村乡王庄村,穆村乡王庄,13110002,2013/4/18 0:00,2013/10/22 16:53,中国银行,688,11970000,17398.25581
河北省,衡水市饶阳县东里满乡固店村,饶阳县东里满乡固店村,13110004,2013/10/28 14:15,2013/10/28 14:15,中国银行,574,5400000,9407.665505
河北省,衡水市饶阳县东里满乡小堤村,饶阳县东里满乡小堤村,13110005,2013/10/28 14:47,2013/10/28 14:47,中国银行,884,12220000,13823.52941
河北省,衡水市饶阳县东里满乡桑园村,饶阳县东里满乡桑园村,13110006,2013/10/28 15:15,2013/10/28 15:15,中国银行,403,4020000,9975.186104
河北省,衡水市饶阳县五公镇北官庄村,饶阳县五公镇北官庄村,13110007,2013/10/28 15:37,2013/10/28 15:37,中国银行,453,5550000,12251.65563
河北省,衡水市饶阳县大官亭乡西张岗村,饶阳县官亭镇西张岗村,13110008,2013/10/28 15:59,2013/10/28 15:59,中国银行,328,2570000,7835.365854
河北省,衡水市深州市唐奉镇赵八庄村,唐奉镇赵八庄,13110009,2013/10/28 16:57,2013/10/28 16:57,中国银行,1440,11660000,8097.222222
河北省,衡水市深州市太古庄乡郭庄村,高古庄镇郭庄,13110010,2013/10/28 17:18,2013/10/28 17:18,中国银行,415,3660000,8819.277108
河北省,衡水市冀州市西王镇水泊张村,西王镇水泊张村,13110011,2013/10/29 9:21,2013/10/29 9:21,中国银行,267,1620000,6067.41573
河北省,衡水市冀州市门庄乡东堤北村,门庄乡东堤北村,13110012,2013/10/29 9:35,2013/10/29 9:35,中国银行,1807,31320000,17332.59546
河北省,衡水市冀州市南午村镇孟岭村,南午村镇孟岭村,13110014,2013/10/29 10:21,2013/10/29 10:21,中国银行,498,4340000,8714.859438
河北省,衡水市冀州市南午村镇田村,南午村镇田村,13110015,2013/10/29 10:45,2013/10/29 10:45,中国银行,472,6480000,13728.81356
河北省,衡水市冀州市西王镇西吕津村,西王镇西吕津村,13110016,2013/10/29 11:01,2013/10/29 11:01,中国银行,1220,20190000,16549.18033
河北省,衡水市枣强县马屯镇吉科村,马屯镇吉科村,13110017,2013/10/29 15:24,2013/10/29 15:24,中国银行,203,100000,492.610837
河北省,衡水市饶阳县大尹村镇大迁民村,饶阳县大尹村镇大迁民庄,13110018,2013/10/29 16:32,2013/10/29 16:32,中国银行,496,7390000,14899.19355
河北省,衡水市饶阳县大尹村镇南流满村,饶阳县大尹村镇南流满村,13110019,2013/10/29 16:50,2013/10/29 16:50,中国银行,283,1030000,3639.575972
河北省,衡水市桃城区赵家圈镇前王家村,赵圈镇前王庄村,13110021,2013/10/30 10:05,2013/10/30 10:05,中国银行,336,5220000,15535.71429
河北省,衡水市武邑县赵桥镇夹河村,赵桥镇夹河村,13110022,2013/10/30 10:22,2013/10/30 10:22,中国银行,302,2210000,7317.880795
河北省,衡水市枣强县新屯乡西岳庄村,新屯镇西岳庄,13110023,2013/10/30 11:05,2013/10/30 11:05,中国银行,91,310000,3406.593407
河北省,衡水市枣强县马屯镇张仓口村,肖张镇张仓口,13110024,2013/10/30 11:28,2013/10/30 11:28,中国银行,104,1400000,13461.53846
河北省,衡水市枣强县嘉会镇马田村,嘉会镇马田村,13110025,2013/10/30 11:38,2013/10/30 11:38,中国银行,286,4830000,16888.11189
河北省,衡水市武强县街关镇郑家村,武强县街关镇郑家村,13110030,2013/10/30 14:13,2013/10/30 14:13,中国银行,186,1720000,9247.311828
河北省,衡水市安平县大何庄乡长汝村,大何庄乡长汝村,13110031,2013/10/30 14:44,2013/10/30 14:44,中国银行,618,4600000,7443.365696
河北省,衡水市安平县南王庄镇南王庄村,南王庄镇南王庄村,13110032,2013/10/30 14:55,2013/10/30 14:55,中国银行,904,29220000,32323.00885
河北省,衡水市武强县豆村乡南孙庄村,武强县豆村乡南孙庄村,13110033,2013/10/30 15:25,2013/10/30 15:25,中国银行,191,2800000,14659.68586
河北省,衡水市武强县北代乡北平都村,武强县北代乡北平都村,13110034,2013/10/30 15:41,2013/10/30 15:41,中国银行,429,1260000,2937.062937
河北省,衡水市武强县周家窝乡大段庄村,衡水武强县周窝镇大段庄村,13110035,2013/10/30 16:16,2013/10/30 16:16,中国银行,236,1440000,6101.694915
河北省,衡水市武强县豆村乡大杨庄村,衡水武强县豆村乡大杨庄村,13110036,2013/10/30 16:50,2013/10/30 16:50,中国银行,306,1980000,6470.588235
河北省,衡水市武强县孙庄乡张法台村,衡水武强县孙庄乡张法台村,13110037,2013/10/30 18:10,2013/10/30 18:10,中国银行,388,3190000,8221.649485
河北省,衡水市武强县孙庄乡西王庄村,衡水武强县孙庄乡西王庄村,13110038,2013/10/31 9:04,2013/10/31 9:04,中国银行,763,1270000,1664.482307
河北省,石家庄市鹿泉市李村镇北许营村,鹿泉区李村镇北许营村,13010001,2013/5/1 0:00,2013/11/1 8:39,中国银行,446,53980000,121031.3901
河北省,衡水市阜城县古城镇柳树高村,阜城县古城镇柳树高村,13110044,2013/11/1 10:30,2013/11/1 10:30,中国银行,90,2280000,25333.33333
河北省,衡水市阜城县阜城镇八里屯村,衡水阜城八里屯,13110054,2013/11/1 17:11,2013/11/1 17:11,中国银行,735,7190000,9782.312925
河北省,衡水市枣强县枣强镇范庄村,枣强县枣强镇范庄村,13110057,2013/11/4 9:44,2013/11/4 9:44,中国银行,2,250000,125000
河北省,衡水市枣强县肖张镇后河西村,肖张镇后河村,13110064,2013/11/4 14:37,2013/11/4 14:37,中国银行,314,240000,764.33121
河北省,衡水市枣强县马屯镇史家屯村,马屯镇史屯村,13110329,2015/1/8 14:16,2015/1/8 14:16,中国银行,288,2010000,6979.166667
河北省,衡水市饶阳县留楚乡西段村,饶阳县留楚乡西段村,13110073,2013/11/5 8:47,2013/11/5 8:47,中国银行,1274,5420000,4254.317111
河北省,衡水市饶阳县大官亭乡段庄村,饶阳县官亭镇段庄村,13110075,2013/11/5 14:13,2013/11/5 14:13,中国银行,272,4300000,15808.82353
河北省,衡水市饶阳县大官亭乡西歧河村,饶阳县官亭镇西岐河村,13110076,2013/11/5 15:20,2013/11/5 15:20,中国银行,229,1870000,8165.938865
河北省,衡水市冀州市码头李镇东羡家庄村,码头李镇东羡村,13110077,2013/11/6 10:41,2013/11/6 10:41,中国银行,270,700000,2592.592593
河北省,衡水市饶阳县大官亭乡李岗村,饶阳县官亭镇李岗村,13110080,2013/11/6 14:22,2013/11/6 14:22,中国银行,667,3600000,5397.301349
河北省,衡水市饶阳县大尹村镇大尹村,饶阳县大尹村镇大尹村,13110081,2013/11/6 16:36,2013/11/6 16:36,中国银行,1980,14680000,7414.141414
河北省,衡水市枣强县肖张镇程杨村,肖张镇程杨村,13110085,2013/11/7 14:01,2013/11/7 14:01,中国银行,681,5700000,8370.044053
河北省,衡水市景县北留智镇第三前排村,景县北留智镇第三前排村,13110086,2013/11/9 8:36,2013/11/9 8:36,中国银行,188,2390000,12712.76596
河北省,衡水市冀州市码头李镇烟雾村,码头李镇烟家雾村,13110088,2013/11/11 10:26,2013/11/11 10:26,中国银行,383,3400000,8877.284595
河北省,衡水市冀州市徐家庄乡庄子头村,徐庄乡庄子头村,13110089,2013/11/11 10:52,2013/11/11 10:52,中国银行,357,9700000,27170.86835
河北省,衡水市桃城区郑家河沿镇南沼村,桃城区河沿镇南沼村,13110090,2013/11/12 8:50,2013/11/12 8:50,中国银行,47,12300000,261702.1277
河北省,衡水市深州市唐奉镇黄疃村,唐奉镇黄疃村,13110095,2013/11/20 11:43,2013/11/20 11:43,中国银行,215,1500000,6976.744186
河北省,衡水市深州市护驾迟镇西王庄村,护迟镇西王庄,13110098,2013/11/20 14:46,2013/11/20 14:46,中国银行,134,1780000,13283.58209
河北省,衡水市深州市唐奉镇,唐奉镇大疃新村,13110099,2013/11/20 14:50,2013/11/20 14:50,中国银行,702,3490000,4971.509972
河北省,衡水市深州市大冯营乡中李村,大冯营乡中李村,13110103,2013/11/21 9:16,2013/11/21 9:16,中国银行,588,4690000,7976.190476
河北省,衡水市阜城县漫河乡许家铺村,衡水阜城县漫河乡许家铺村,13110108,2013/12/5 16:17,2013/12/5 16:17,中国银行,451,7040000,15609.7561
河北省,衡水市深州市深州镇礼门寺村,深州镇礼门寺村,13110111,2013/12/5 16:55,2013/12/5 16:55,中国银行,205,2720000,13268.29268
河北省,衡水市深州市唐奉镇里边营村,唐奉镇里边营,13110112,2013/12/5 17:02,2013/12/5 17:02,中国银行,201,2540000,12636.81592
河北省,衡水市深州市东安庄乡西阳台村,衡水深州西阳台,13110114,2013/12/9 16:07,2013/12/9 16:07,中国银行,333,2580000,7747.747748
河北省,衡水市深州市穆村乡庄火头村,穆村乡庄火头村,13110115,2013/12/9 16:35,2013/12/9 16:35,中国银行,511,7450000,14579.25636
河北省,衡水市武强县北代乡张北召什村,衡水武强县北代乡张北召什村,13110116,2013/12/9 17:15,2013/12/9 17:15,中国银行,399,3620000,9072.681704
河北省,沧州市盐山县千童镇南街村,盐山县千童镇南街村 ,13090001,2013/12/17 9:01,2013/12/17 9:01,中国银行,600,2190000,3650
河北省,衡水市枣强县唐林乡唐林村,唐林治江农资,13110117,2013/12/17 11:31,2013/12/17 11:31,中国银行,99,10000,101.010101
河北省,衡水市桃城区邓家庄乡大葛村,衡水桃城区大葛村,13110118,2013/12/20 13:53,2013/12/20 13:53,中国银行,129,1050000,8139.534884
河北省,衡水市武邑县韩庄镇大赵村,韩庄镇大赵村,13110119,2013/12/20 14:05,2013/12/20 14:05,中国银行,309,730000,2362.459547
河北省,衡水市武邑县肖桥头镇青冢村,桥头镇青塚村,13110120,2013/12/25 15:56,2013/12/25 15:56,中国银行,156,470000,3012.820513
河北省,衡水市冀州市冀州镇黄沙村,冀州镇黄沙村,13110123,2013/12/26 10:59,2013/12/26 10:59,中国银行,678,3380000,4985.250737
河北省,张家口市蔚县宋家庄镇上苏庄村,蔚县宋家庄镇上苏庄村,13070001,2013/12/26 11:53,2013/12/26 11:53,中国银行,370,900000,2432.432432
河北省,张家口市蔚县代王城镇张中堡村,蔚县代王城镇张中堡村,13070002,2013/12/26 13:52,2013/12/26 13:52,中国银行,659,4660000,7071.320182
河北省,沧州市盐山县圣佛镇西圣佛村,盐山县圣佛镇西圣佛村,13090002,2013/12/26 16:08,2013/12/26 16:08,中国银行,2219,9730000,4384.858044
河北省,沧州市泊头市王武庄乡王武庄村,泊头市王武镇王武村,13090004,2013/12/27 13:48,2013/12/27 13:48,中国银行,667,8730000,13088.45577
河北省,沧州市东光县于桥乡王喇村,任丘市北汉乡前桐梨村,13090007,2013/12/27 14:18,2013/12/27 14:18,中国银行,143,470000,3286.713287
河北省,沧州市任邱市苟各庄镇郑召村,任丘市苟各庄镇郑召村,13090008,2013/12/27 14:38,2013/12/27 14:38,中国银行,173,3040000,17572.25434
河北省,沧州市沧县旧州镇东庞家河村,沧县旧州镇东庞河村   ,13090009,2013/12/27 14:58,2013/12/27 14:58,中国银行,253,1310000,5177.865613
河北省,沧州市河间市瀛州镇林豆万村,河间市瀛州镇林豆万村,13090010,2013/12/27 15:21,2013/12/27 15:21,中国银行,339,1140000,3362.831858
河北省,张家口市蔚县北水泉镇北马圈村,蔚县北水泉镇北马圈村,13070003,2013/12/31 11:34,2013/12/31 11:34,中国银行,572,260000,454.545455
河北省,邯郸市永年县西苏乡方头固村,永年县西苏乡方头固村,13040005,2014/1/1 22:01,2014/1/1 22:01,中国银行,244,3130000,12827.86885
河北省,邯郸市永年县西苏乡双陵村,永年县西苏乡双陵村,13040006,2014/1/1 22:02,2014/1/1 22:02,中国银行,1120,9640000,8607.142857
河北省,沧州市孟村回族自治县牛进庄乡塔上村,孟村县牛进庄乡塔上村,13090013,2014/1/1 22:44,2014/1/1 22:44,中国银行,292,3540000,12123.28767
河北省,沧州市孟村回族自治县宋庄子乡东宋村,孟村县宋庄子乡东宋村,13090014,2014/1/1 23:08,2014/1/1 23:08,中国银行,289,3460000,11972.31834
河北省,沧州市南皮县南皮镇西街村,南皮县寨子镇西街村,13090015,2014/1/1 23:16,2014/1/1 23:16,中国银行,1364,15900000,11656.8915
安徽省,滁州市明光市张八岭镇白米山农场四分场,明光市三界镇三界村福乐家便利店,34110001,2014/1/2 10:47,2014/1/2 10:47,建设银行,328,1106521.97,3373.542591
河北省,沧州市孟村回族自治县宋庄子乡张院村,孟村县宋庄子乡张院村,13090016,2014/1/2 11:14,2014/1/2 11:14,中国银行,147,1130000,7687.07483
河北省,沧州市盐山县小营乡小左村,盐山县小庄乡南徐小庄村,13090017,2014/1/2 13:19,2014/1/2 13:19,中国银行,493,1270000,2576.064909
河北省,沧州市青县农场虚拟乡三分场虚拟村,青县国营农场第三分场,13090018,2014/1/2 13:51,2014/1/2 13:51,中国银行,2418,9700000,4011.579818
河北省,沧州市青县清州镇罗家店村,青县清州镇罗家店村,13090019,2014/1/2 15:04,2014/1/2 15:04,中国银行,2597,8900000,3427.03119
河北省,沧州市青县上伍乡欧辛庄村,青县欧辛庄村,13090022,2014/1/4 0:08,2014/1/4 0:08,中国银行,2680,6280000,2343.283582
河北省,沧州市青县上伍乡清和庄村,青县上伍乡清和庄村,13090023,2014/1/4 0:13,2014/1/4 0:13,中国银行,3521,2340000,664.583925
河北省,沧州市青县金牛镇觉道庄村,青县金牛镇觉道庄村,13090024,2014/1/4 0:20,2014/1/4 0:20,中国银行,3876,1250000,322.49742
河北省,沧州市青县木门店镇崇仙村,青县崇仙,13090025,2014/1/4 0:28,2014/1/4 0:28,中国银行,3262,3490000,1069.895769
河北省,沧州市献县河城街镇小屯村,献县河城街镇小屯村,13090026,2014/1/4 10:02,2014/1/4 10:02,中国银行,710,4520000,6366.197183
河北省,沧州市黄骅市常郭乡李子札村,黄骅市常郭镇李子札村,13090027,2014/1/4 10:03,2014/1/4 10:03,中国银行,1348,30490000,22618.69436
河北省,沧州市黄骅市港城开发区新村乡冯家堡村,沧州市渤海新区冯家堡村,13090028,2014/1/4 10:04,2014/1/4 10:04,中国银行,214,60300000,281775.7009
河北省,沧州市青县清州镇耿官屯村,青县清州镇耿官屯村,13090029,2014/1/4 15:27,2014/1/4 15:27,中国银行,4966,33610000,6768.022553
河北省,邯郸市武安市石洞乡青烟寺村,武安市石洞乡青烟寺村,13040007,2014/1/6 0:09,2014/1/6 0:09,中国银行,70,1400000,20000
河北省,邯郸市峰峰矿区临水镇西泉头村,峰峰矿区临水镇西泉头,13040008,2014/1/6 8:48,2014/1/6 8:48,中国银行,1173,31390000,26760.44331
河北省,邯郸市成安县商城镇秦连庄村,成安县商城镇秦连庄,13040009,2014/1/6 8:49,2014/1/6 8:49,中国银行,246,530000,2154.471545
河北省,衡水市桃城区彭杜村乡刘家南田村,桃城区彭杜乡刘家南田村,13110124,2014/1/7 14:31,2014/1/7 14:31,中国银行,257,9380000,36498.05448
河北省,沧州市海兴县辛集镇辛集村,海兴县辛集镇辛集村,13090030,2014/1/8 10:50,2014/1/8 10:50,中国银行,667,9660000,14482.75862
河北省,衡水市冀州市徐家庄乡北褚宜村,徐庄乡北褚宜村,13110125,2014/1/8 14:41,2014/1/8 14:41,中国银行,402,1970000,4900.497512
河北省,衡水市冀州市南午村镇赵家伯舍村,南午村镇赵伯舍村,13110127,2014/1/8 14:48,2014/1/8 14:48,中国银行,370,3290000,8891.891892
河北省,衡水市冀州市徐家庄乡东千家村,徐庄乡东千村,13110128,2014/1/8 14:51,2014/1/8 14:51,中国银行,504,9250000,18353.1746
河北省,衡水市冀州市南午村镇大伯舍村,南午村镇大伯舍村,13110129,2014/1/8 14:52,2014/1/8 14:52,中国银行,251,1770000,7051.792829
河北省,衡水市冀州市冀州镇郭庄村,官道李镇圭庄村,13110130,2014/1/8 14:53,2014/1/8 14:53,中国银行,146,1500000,10273.9726
河北省,衡水市冀州市官道李镇范家庄村,官道李镇范家庄村,13110131,2014/1/8 14:54,2014/1/8 14:54,中国银行,548,14910000,27208.0292
河北省,衡水市冀州市冀州镇宋家寨村,冀州镇宋家寨村,13110132,2014/1/8 14:55,2014/1/8 14:55,中国银行,208,3120000,15000
河北省,衡水市冀州市北漳淮乡西南王村,北漳淮乡西南王村,13110133,2014/1/8 14:57,2014/1/8 14:57,中国银行,493,4290000,8701.825558
河北省,衡水市冀州市南午村镇燕家庄村,南午村镇燕家庄,13110134,2014/1/8 16:33,2014/1/8 16:33,中国银行,188,2050000,10904.25532
河北省,衡水市冀州市小寨乡小寨村,小寨乡小寨村,13110135,2014/1/8 16:36,2014/1/8 16:36,中国银行,359,1070000,2980.501393
河北省,衡水市饶阳县大尹村镇大王庄村,饶阳县大尹村镇大王庄村,13110138,2014/1/8 16:52,2014/1/8 16:52,中国银行,516,2150000,4166.666667
河北省,衡水市饶阳县五公镇五公村,饶阳县五公镇五公村,13110139,2014/1/8 16:53,2014/1/8 16:53,中国银行,318,4170000,13113.20755
河北省,衡水市饶阳县留楚乡大齐村,饶阳县留楚乡大齐村,13110140,2014/1/8 16:56,2014/1/8 16:56,中国银行,333,11490000,34504.50451
河北省,衡水市饶阳县留楚乡合我村,饶阳县留楚乡合我村,13110141,2014/1/8 16:57,2014/1/8 16:57,中国银行,63,750000,11904.76191
河北省,衡水市景县北留智镇赵桥村,景县北留智镇赵桥村,13110143,2014/1/8 18:21,2014/1/8 18:21,中国银行,178,180000,1011.235955
河北省,衡水市枣强县枣强镇崔村铺村,枣强镇崔村铺,13110144,2014/1/8 19:10,2014/1/8 19:10,中国银行,490,17170000,35040.81633
河北省,衡水市枣强县张秀屯乡大张庄村,张秀屯镇大张庄村,13110084,2013/11/7 13:53,2013/11/7 13:53,中国银行,423,11990000,28345.15366
河北省,沧州市孟村回族自治县孟村镇民族大街社区,孟村县孟村镇自来屯北街,13090032,2014/1/9 19:23,2014/1/9 19:23,中国银行,349,3770000,10802.29226
河北省,沧州市黄骅市羊三木乡刘皮庄村,黄骅市羊三木乡刘皮庄村,13090033,2014/1/9 19:31,2014/1/9 19:31,中国银行,525,3070000,5847.619048
河北省,邯郸市磁县磁州镇张庄村,磁县磁州镇张庄村,13040011,2014/1/9 22:26,2014/1/9 22:26,中国银行,240,7300000,30416.66667
河北省,邯郸市磁县西固义乡徐家沟二街村,磁县西固义乡徐家沟二村,13040012,2014/1/9 22:27,2014/1/9 22:27,中国银行,417,33850000,81175.05995
河北省,沧州市泊头市寺门村镇韩集村,泊头市寺门村镇韩集村,13090034,2014/1/10 9:48,2014/1/10 9:48,中国银行,216,2000000,9259.259259
河北省,沧州市青县上伍乡小许庄村,青县上伍乡小许庄村,13090037,2014/1/10 21:34,2014/1/10 21:34,中国银行,2464,1460000,592.532468
河北省,沧州市青县清州镇泉流庄村,青县清州镇泉流庄村,13090038,2014/1/10 21:55,2014/1/10 21:55,中国银行,2385,10280000,4310.272537
河北省,沧州市任邱市莫州镇大临河村,任丘市莫州镇大临河村,13090039,2014/1/10 22:02,2014/1/10 22:02,中国银行,32,0,0
河北省,沧州市东光县找王镇大曹庄村,东光县找王镇大曹村 ,13090040,2014/1/11 11:45,2014/1/11 11:45,中国银行,1872,6000000,3205.128205
河北省,邯郸市邯郸县河沙镇镇南泊村,邯郸县河砂镇南泊村,13040013,2014/1/14 13:13,2014/1/14 13:13,中国银行,980,11760000,12000
河北省,沧州市吴桥县安陵镇南魏村,吴桥县安陵镇南魏村,13090042,2014/1/15 23:16,2014/1/15 23:16,中国银行,436,5160000,11834.86239
河北省,沧州市黄骅市滕庄子乡朱里口村,黄骅市滕庄子朱里口,13090043,2014/1/15 23:25,2014/1/15 23:25,中国银行,776,6110000,7873.71134
河北省,沧州市沧县汪家铺乡杨家桥村,沧县汪家铺乡杨桥村,13090044,2014/1/15 23:34,2014/1/15 23:34,中国银行,462,4010000,8679.65368
河北省,邯郸市临漳县张村集乡黄开河村,临漳县张村集乡黄开河村,13040016,2014/1/16 7:55,2014/1/16 7:55,中国银行,525,1200000,2285.714286
河北省,衡水市冀州市小寨乡北大方村,小寨乡北大方村,13110145,2014/1/16 9:54,2014/1/16 9:54,中国银行,72,2050000,28472.22222
河北省,沧州市海兴县青锋农场虚拟村,海兴县青锋农场,13090045,2014/1/17 10:32,2014/1/17 10:32,中国银行,321,7620000,23738.31776
河北省,衡水市饶阳县留楚乡北空城村,饶阳县合方区北空城村,13110146,2014/1/17 11:46,2014/1/17 11:46,中国银行,720,900000,1250
河北省,衡水市深州市东安庄乡西安庄一村,东安庄乡西安庄村,13110147,2014/1/17 13:23,2014/1/17 13:23,中国银行,733,8560000,11678.03547
安徽省,滁州市定远县七里塘乡孙集村,杨开锋通讯服务部,34110003,2014/1/18 9:54,2014/1/18 9:54,建设银行,295,59400.21,201.356644
河北省,沧州市黄骅市官庄乡吕郭庄村,黄骅市官庄乡吕郭庄村,13090046,2014/1/19 23:29,2014/1/19 23:29,中国银行,226,60000,265.486726
河北省,沧州市南皮县潞灌乡焦山寺村,南皮县潞灌乡焦山寺村,13090047,2014/1/19 23:45,2014/1/19 23:45,中国银行,570,5250000,9210.526316
河北省,沧州市南皮县潞灌乡凤翔村,南皮县潞灌乡凤翔村,13090048,2014/1/26 0:00,2014/1/19 23:58,中国银行,546,4010000,7344.322344
河北省,邯郸市邯山区北张庄镇大隐豹村,邯郸县北张庄镇大隐豹村,13040017,2014/1/20 21:22,2014/1/20 21:22,中国银行,581,2170000,3734.939759
河北省,沧州市任邱市开发区管理委员会八里屯村,开发区八里屯助农取款点,13090049,2014/1/22 9:35,2014/1/22 9:35,中国银行,668,48010000,71871.25749
河北省,沧州市沧县仵龙堂乡王官屯村,沧县仵龙堂乡王官屯村                    ,13090050,2014/1/23 13:36,2014/1/23 13:36,中国银行,106,1730000,16320.75472
河北省,邯郸市成安县商城镇义井庄村,成安县商城镇义井庄,13040020,2014/1/24 8:38,2014/1/24 8:38,中国银行,173,630000,3641.618497
河北省,沧州市青县清州镇刘缺屯村,青县清州镇刘缺屯村,13090051,2014/1/24 14:06,2014/1/24 14:06,中国银行,3924,4250000,1083.078491
河北省,邯郸市磁县时村营乡时村营村,磁县时村营乡时村营村,13040023,2014/1/24 16:12,2014/1/24 16:12,中国银行,1061,5650000,5325.164939
河北省,邯郸市磁县讲武城镇申庄村,磁县申庄乡申庄村,13040025,2014/1/24 20:46,2014/1/24 20:46,中国银行,524,13660000,26068.70229
河北省,邯郸市磁县花官营乡东城营村,磁县花官营镇花官营村,13040026,2014/1/24 20:47,2014/1/24 20:47,中国银行,1447,13910000,9612.992398
河北省,沧州市泊头市洼里王镇贾庄村,泊头市郝村镇贾庄村,13090053,2014/1/24 23:18,2014/1/24 23:18,中国银行,409,5410000,13227.38386
河北省,沧州市泊头市文庙镇滑庄村,泊头市文庙镇滑庄村,13090055,2014/1/24 23:33,2014/1/24 23:33,中国银行,429,330000,769.230769
河北省,沧州市任邱市苟各庄镇枣林庄二村,任丘市苟各庄镇枣林庄村,13090056,2014/1/24 23:38,2014/1/24 23:38,中国银行,223,3050000,13677.13005
河北省,沧州市孟村回族自治县宋庄子乡东姜官屯村,孟村县宋庄子东姜官屯,13090057,2014/1/24 23:42,2014/1/24 23:42,中国银行,636,15470000,24323.89937
河北省,沧州市任邱市吕公堡镇毕村,任丘市吕公堡镇毕村,13090058,2014/1/24 23:48,2014/1/24 23:48,中国银行,166,810000,4879.518072
河北省,沧州市沧县风化店乡大白头村,沧县风化店乡大白头村,13090059,2014/1/24 23:52,2014/1/24 23:52,中国银行,347,2870000,8270.893372
河北省,沧州市孟村回族自治县新县镇大堤东村,孟村县新县镇堤东村,13090062,2014/1/25 19:56,2014/1/25 19:56,中国银行,178,500000,2808.988764
河北省,沧州市黄骅市官庄乡孔韩庄村,中捷产业园区孔家庄,13090064,2014/1/25 20:13,2014/1/25 20:13,中国银行,593,20020000,33760.53963
河北省,沧州市青县马厂镇王维屯村,青县马厂镇王维屯村,13090065,2014/1/25 20:19,2014/1/25 20:19,中国银行,3408,1290000,378.521127
河北省,沧州市吴桥县铁城镇双刘店村,吴桥县铁城镇双刘店村,13090066,2014/1/25 21:00,2014/1/25 21:00,中国银行,330,7720000,23393.93939
河北省,沧州市青县马厂镇刘世印屯村,青县马厂镇刘世印屯,13090068,2014/1/26 0:06,2014/1/26 0:06,中国银行,4750,8800000,1852.631579
河北省,沧州市黄骅市国营中捷农场虚拟乡奶牛队村,黄骅市南排河镇居委会,13090069,2014/1/26 10:55,2014/1/26 10:55,中国银行,1453,13980000,9621.472815
河北省,沧州市黄骅市黄骅镇后街村,黄骅市黄骅镇后街村,13090070,2014/1/26 11:00,2014/1/26 11:00,中国银行,345,13780000,39942.02899
河北省,沧州市孟村回族自治县宋庄子乡许村,孟村县宋庄子乡许村,13090071,2014/1/26 14:23,2014/1/26 14:23,中国银行,562,2720000,4839.857651
河北省,张家口市蔚县代王城镇石家庄村,蔚县代王城镇石家庄村,13070005,2014/1/26 21:57,2014/1/26 21:57,中国银行,228,970000,4254.385965
河北省,邯郸市成安县长巷乡封边董村,成安县长苑镇封边董,13040029,2014/1/27 10:34,2014/1/27 10:34,中国银行,710,7410000,10436.61972
河北省,邯郸市成安县长巷乡吴村,成安县长巷乡吴村,13040030,2014/1/27 10:35,2014/1/27 10:35,中国银行,900,9740000,10822.22222
河北省,沧州市海兴县赵毛陶乡大张庄村,海兴县赵毛陶乡大张庄村,13090072,2014/1/30 13:35,2014/1/30 13:35,中国银行,126,1330000,10555.55556
河北省,邯郸市成安县成安镇北阳村,成安县成安乡北阳村,13040031,2014/2/9 22:08,2014/2/9 22:08,中国银行,633,4590000,7251.184834
河北省,邯郸市成安县李家疃镇郑家庄一村,成安县李家疃镇郑家庄,13040035,2014/2/9 22:21,2014/2/9 22:21,中国银行,381,2830000,7427.821522
河北省,邯郸市成安县道东堡乡大堤西村,成安县道东堡乡大堤西,13040036,2014/2/9 22:23,2014/2/9 22:23,中国银行,1047,10560000,10085.95989
河北省,沧州市盐山县孟店乡乔庄村,盐山县孟店乡乔庄村,13090073,2014/2/11 12:06,2014/2/11 12:06,中国银行,190,430000,2263.157895
河北省,邯郸市磁县高臾镇高臾五街村,磁县高臾镇高臾村,13040037,2014/2/11 20:21,2014/2/11 20:21,中国银行,177,30000,169.491525
河北省,邯郸市磁县路村营乡路村营村,磁县路村营乡路村营村,13040038,2014/2/11 20:22,2014/2/11 20:22,中国银行,1016,4250000,4183.070866
河北省,邯郸市永年县刘营乡榆林东村,永年县刘营乡榆林村,13040041,2014/2/12 21:23,2014/2/12 21:23,中国银行,212,3640000,17169.81132
河北省,邯郸市永年县小龙马乡马到固村,永年县小龙马乡马道固村,13040047,2014/2/13 20:59,2014/2/13 20:59,中国银行,239,2040000,8535.564854
河北省,沧州市海兴县苏基镇张常丰村,海兴县苏基镇张常丰村,13090074,2014/2/14 0:01,2014/2/14 0:01,中国银行,281,2030000,7224.199288
河北省,沧州市东光县东光镇东安屯村,东光县东光镇东安屯村                    ,13090075,2014/2/14 0:05,2014/2/14 0:05,中国银行,1449,16940000,11690.82126
河北省,衡水市深州市东安庄乡西景萌村,东安庄乡西景萌,13110150,2014/2/14 11:54,2014/2/14 11:54,中国银行,764,19900000,26047.12042
河北省,衡水市桃城区何家庄乡大庙村,桃城区大屯村,13110151,2014/2/15 11:25,2014/2/15 11:25,中国银行,384,4490000,11692.70833
河北省,邯郸市永年县大北汪镇南正一村,永年县大北汪镇南正里村,13040053,2014/2/16 8:55,2014/2/16 8:55,中国银行,257,9590000,37315.1751
河北省,邯郸市成安县漳河店镇姜营村,成安县漳河店乡姜营村,13040054,2014/2/16 8:56,2014/2/16 8:56,中国银行,220,150000,681.818182
