,站点地址,站点名称,站点编号,NODE_PARTY_ID,站点加盟日期,银行业务签约日期,签约银行,站点卡数,站点余额,卡均余额,村名,户数,总人口数,标签
2762,安徽省阜阳市临泉县杨桥镇杨桥,阜阳市杨桥,34120006.0,600006631,2015/1/14 0:00,2015/1/14 0:00,中国银行,150,683181.1,4554.540667,杨桥,24000,2000,其他
4557,山东省烟台市蓬莱市小门家镇卧龙村,蓬莱市小门家镇卧龙村,3.71e+12,1000029427,2015/11/27 0:00,2015/6/3 0:00,中国银行,6,1235869.61,205978.2683,卧龙村,350,1100,其他
4583,河北省衡水市枣强县大营镇,枣强县大营镇陈庄村,1.31e+12,1000034362,2015/11/30 0:00,2015/12/3 0:00,中国银行,24,68239.01,2843.292083,陈庄村,200,700,其他
